region,version,ip,prefixlength,org
apnic,ipv4,1.52.0.0,14,n/a
apnic,ipv4,14.0.16.0,20,n/a
apnic,ipv4,14.160.0.0,11,n/a
apnic,ipv4,14.224.0.0,11,n/a
apnic,ipv4,27.0.12.0,22,n/a
apnic,ipv4,27.0.240.0,22,n/a
apnic,ipv4,27.2.0.0,15,n/a
apnic,ipv4,27.64.0.0,12,n/a
apnic,ipv4,27.118.16.0,20,n/a
apnic,ipv4,42.1.64.0,18,n/a
apnic,ipv4,42.96.0.0,22,n/a
apnic,ipv4,42.96.4.0,23,n/a
apnic,ipv4,42.96.6.0,24,n/a
apnic,ipv4,42.96.7.0,24,n/a
apnic,ipv4,42.96.8.0,24,n/a
apnic,ipv4,42.96.9.0,24,n/a
apnic,ipv4,42.96.10.0,23,n/a
apnic,ipv4,42.96.12.0,22,n/a
apnic,ipv4,42.96.16.0,20,n/a
apnic,ipv4,42.96.32.0,19,n/a
apnic,ipv4,42.112.0.0,13,n/a
apnic,ipv4,43.239.148.0,22,n/a
apnic,ipv4,43.239.184.0,22,n/a
apnic,ipv4,43.239.188.0,22,n/a
apnic,ipv4,43.239.220.0,22,n/a
apnic,ipv4,43.239.224.0,22,n/a
apnic,ipv4,45.117.76.0,22,n/a
apnic,ipv4,45.117.80.0,22,n/a
apnic,ipv4,45.117.156.0,22,n/a
apnic,ipv4,45.117.160.0,22,n/a
apnic,ipv4,45.117.164.0,22,n/a
apnic,ipv4,45.117.168.0,22,n/a
apnic,ipv4,45.117.172.0,22,n/a
apnic,ipv4,45.117.176.0,22,n/a
apnic,ipv4,45.118.136.0,22,n/a
apnic,ipv4,45.118.140.0,22,n/a
apnic,ipv4,45.118.144.0,22,n/a
apnic,ipv4,45.118.148.0,22,n/a
apnic,ipv4,45.119.76.0,22,n/a
apnic,ipv4,45.119.80.0,22,n/a
apnic,ipv4,45.119.84.0,22,n/a
apnic,ipv4,45.119.108.0,22,n/a
apnic,ipv4,45.119.212.0,22,n/a
apnic,ipv4,45.119.216.0,22,n/a
apnic,ipv4,45.119.240.0,22,n/a
apnic,ipv4,45.120.224.0,22,n/a
apnic,ipv4,45.120.228.0,22,n/a
apnic,ipv4,45.121.24.0,22,n/a
apnic,ipv4,45.121.152.0,22,n/a
apnic,ipv4,45.121.160.0,22,n/a
apnic,ipv4,45.122.220.0,22,n/a
apnic,ipv4,45.122.232.0,22,n/a
apnic,ipv4,45.122.236.0,22,n/a
apnic,ipv4,45.122.240.0,22,n/a
apnic,ipv4,45.122.244.0,22,n/a
