region,version,ip,prefixlength,org
apnic,ipv4,1.0.128.0,17,n/a
apnic,ipv4,1.1.128.0,17,n/a
apnic,ipv4,1.2.128.0,17,n/a
apnic,ipv4,1.4.128.0,17,n/a
apnic,ipv4,1.10.128.0,17,n/a
apnic,ipv4,1.20.0.0,16,n/a
apnic,ipv4,1.46.0.0,15,n/a
apnic,ipv4,1.179.128.0,17,n/a
apnic,ipv4,2.57.124.0,22,n/a
apnic,ipv4,14.128.8.0,24,n/a
apnic,ipv4,14.128.9.0,24,n/a
apnic,ipv4,14.128.10.0,23,n/a
apnic,ipv4,14.207.0.0,16,n/a
apnic,ipv4,27.55.0.0,16,n/a
apnic,ipv4,27.100.40.0,21,n/a
apnic,ipv4,27.123.16.0,22,n/a
apnic,ipv4,27.130.0.0,16,n/a
apnic,ipv4,27.131.128.0,18,n/a
apnic,ipv4,27.145.0.0,16,n/a
apnic,ipv4,27.254.0.0,16,n/a
apnic,ipv4,36.255.136.0,22,n/a
apnic,ipv4,43.228.80.0,22,n/a
apnic,ipv4,43.229.44.0,22,n/a
apnic,ipv4,43.229.68.0,22,n/a
apnic,ipv4,43.229.76.0,22,n/a
apnic,ipv4,43.229.132.0,22,n/a
apnic,ipv4,43.229.148.0,22,n/a
apnic,ipv4,43.239.251.0,24,n/a
apnic,ipv4,43.240.112.0,22,n/a
apnic,ipv4,43.241.56.0,22,n/a
apnic,ipv4,43.245.144.0,22,n/a
apnic,ipv4,43.247.56.0,22,n/a
apnic,ipv4,43.249.32.0,23,n/a
apnic,ipv4,43.249.34.0,24,n/a
apnic,ipv4,43.249.35.0,24,n/a
apnic,ipv4,43.249.56.0,21,n/a
apnic,ipv4,43.249.64.0,21,n/a
apnic,ipv4,43.249.104.0,21,n/a
apnic,ipv4,43.249.112.0,22,n/a
apnic,ipv4,43.251.204.0,22,n/a
apnic,ipv4,43.252.120.0,22,n/a
apnic,ipv4,43.252.180.0,22,n/a
apnic,ipv4,43.254.132.0,22,n/a
apnic,ipv4,43.255.60.0,22,n/a
apnic,ipv4,43.255.240.0,22,n/a
apnic,ipv4,45.64.76.0,22,n/a
apnic,ipv4,45.64.88.0,22,n/a
apnic,ipv4,45.64.184.0,22,n/a
apnic,ipv4,45.89.176.0,22,n/a
apnic,ipv4,45.112.64.0,22,n/a
apnic,ipv4,45.112.140.0,22,n/a
apnic,ipv4,45.113.84.0,22,n/a
apnic,ipv4,45.115.50.0,23,n/a
apnic,ipv4,45.115.118.0,24,n/a
apnic,ipv4,45.116.216.0,22,n/a
apnic,ipv4,45.117.208.0,22,n/a
apnic,ipv4,45.121.60.0,22,n/a
apnic,ipv4,45.122.48.0,22,n/a
apnic,ipv4,45.125.128.0,22,n/a
apnic,ipv4,45.125.228.0,22,n/a
apnic,ipv4,45.127.60.0,22,n/a
apnic,ipv4,45.157.88.0,22,n/a
apnic,ipv4,45.250.176.0,22,n/a
apnic,ipv4,45.252.64.0,22,n/a
apnic,ipv4,49.0.64.0,18,n/a
apnic,ipv4,49.48.0.0,15,n/a
apnic,ipv4,49.50.232.0,22,n/a
apnic,ipv4,49.228.0.0,14,n/a
apnic,ipv4,49.237.0.0,16,n/a
apnic,ipv4,58.8.0.0,15,n/a
apnic,ipv4,58.10.0.0,15,n/a
apnic,ipv4,58.64.0.0,17,n/a
apnic,ipv4,58.82.128.0,18,n/a
apnic,ipv4,58.97.0.0,17,n/a
apnic,ipv4,58.136.0.0,16,n/a
apnic,ipv4,58.137.0.0,16,n/a
apnic,ipv4,58.147.0.0,17,n/a
apnic,ipv4,58.181.128.0,17,n/a
apnic,ipv4,59.153.208.0,22,n/a
apnic,ipv4,61.7.128.0,17,n/a
apnic,ipv4,61.19.0.0,18,n/a
apnic,ipv4,61.19.64.0,18,n/a
apnic,ipv4,61.19.128.0,17,n/a
apnic,ipv4,61.90.0.0,16,n/a
apnic,ipv4,61.91.0.0,18,n/a
apnic,ipv4,61.91.64.0,18,n/a
apnic,ipv4,61.91.128.0,19,n/a
apnic,ipv4,61.91.160.0,19,n/a
apnic,ipv4,61.91.192.0,18,n/a
apnic,ipv4,78.142.244.0,22,n/a
apnic,ipv4,83.118.0.0,17,n/a
apnic,ipv4,96.30.64.0,18,n/a
apnic,ipv4,101.51.0.0,16,n/a
apnic,ipv4,101.108.0.0,15,n/a
apnic,ipv4,103.1.160.0,22,n/a
apnic,ipv4,103.1.164.0,22,n/a
apnic,ipv4,103.2.112.0,22,n/a
apnic,ipv4,103.3.64.0,22,n/a
apnic,ipv4,103.3.176.0,22,n/a
apnic,ipv4,103.4.216.0,22,n/a
apnic,ipv4,103.4.228.0,22,n/a
apnic,ipv4,103.5.24.0,22,n/a
apnic,ipv4,103.5.120.0,22,n/a
apnic,ipv4,103.7.16.0,22,n/a
apnic,ipv4,103.8.128.0,22,n/a
apnic,ipv4,103.8.208.0,22,n/a
apnic,ipv4,103.10.228.0,22,n/a
apnic,ipv4,103.11.12.0,22,n/a
apnic,ipv4,103.13.28.0,22,n/a
apnic,ipv4,103.13.212.0,22,n/a
apnic,ipv4,103.13.228.0,22,n/a
apnic,ipv4,103.14.8.0,22,n/a
apnic,ipv4,103.14.24.0,24,n/a
apnic,ipv4,103.14.164.0,22,n/a
apnic,ipv4,103.15.144.0,22,n/a
apnic,ipv4,103.16.204.0,22,n/a
apnic,ipv4,103.17.127.0,24,n/a
apnic,ipv4,103.19.104.0,22,n/a
apnic,ipv4,103.20.120.0,22,n/a
apnic,ipv4,103.20.204.0,22,n/a
apnic,ipv4,103.21.24.0,22,n/a
apnic,ipv4,103.22.180.0,22,n/a
apnic,ipv4,103.23.120.0,22,n/a
apnic,ipv4,103.25.96.0,22,n/a
apnic,ipv4,103.26.20.0,22,n/a
apnic,ipv4,103.27.100.0,22,n/a
apnic,ipv4,103.27.200.0,22,n/a
apnic,ipv4,103.28.124.0,22,n/a
apnic,ipv4,103.28.240.0,23,n/a
apnic,ipv4,103.29.188.0,22,n/a
apnic,ipv4,103.30.124.0,22,n/a
apnic,ipv4,103.40.116.0,22,n/a
apnic,ipv4,103.40.132.0,22,n/a
apnic,ipv4,103.40.136.0,21,n/a
apnic,ipv4,103.40.144.0,21,n/a
apnic,ipv4,103.40.180.0,22,n/a
apnic,ipv4,103.40.184.0,21,n/a
apnic,ipv4,103.41.58.0,23,n/a
apnic,ipv4,103.41.84.0,22,n/a
apnic,ipv4,103.42.204.0,24,n/a
apnic,ipv4,103.44.216.0,22,n/a
apnic,ipv4,103.47.84.0,22,n/a
apnic,ipv4,103.48.204.0,22,n/a
apnic,ipv4,103.49.64.0,22,n/a
apnic,ipv4,103.51.10.0,23,n/a
apnic,ipv4,103.51.224.0,22,n/a
apnic,ipv4,103.52.108.0,23,n/a
apnic,ipv4,103.55.0.0,22,n/a
apnic,ipv4,103.55.54.0,23,n/a
apnic,ipv4,103.55.59.0,24,n/a
apnic,ipv4,103.55.140.0,22,n/a
apnic,ipv4,103.58.148.0,22,n/a
apnic,ipv4,103.60.185.0,24,n/a
apnic,ipv4,103.63.216.0,22,n/a
apnic,ipv4,103.66.128.0,22,n/a
apnic,ipv4,103.70.4.0,22,n/a
apnic,ipv4,103.74.252.0,22,n/a
apnic,ipv4,103.75.200.0,23,n/a
apnic,ipv4,103.76.180.0,22,n/a
apnic,ipv4,103.76.196.0,22,n/a
apnic,ipv4,103.80.48.0,22,n/a
apnic,ipv4,103.80.100.0,23,n/a
apnic,ipv4,103.80.216.0,22,n/a
apnic,ipv4,103.82.248.0,22,n/a
apnic,ipv4,103.83.200.0,22,n/a
apnic,ipv4,103.86.48.0,22,n/a
apnic,ipv4,103.90.40.0,22,n/a
apnic,ipv4,103.91.188.0,22,n/a
apnic,ipv4,103.91.204.0,22,n/a
apnic,ipv4,103.93.166.0,24,n/a
apnic,ipv4,103.95.228.0,22,n/a
apnic,ipv4,103.98.24.0,22,n/a
apnic,ipv4,103.100.140.0,22,n/a
apnic,ipv4,103.106.8.0,22,n/a
apnic,ipv4,103.109.60.0,22,n/a
apnic,ipv4,103.113.44.0,22,n/a
apnic,ipv4,103.113.176.0,22,n/a
apnic,ipv4,103.120.112.0,22,n/a
apnic,ipv4,103.122.112.0,22,n/a
apnic,ipv4,103.125.92.0,22,n/a
apnic,ipv4,103.126.248.0,22,n/a
apnic,ipv4,103.127.88.0,23,n/a
apnic,ipv4,103.130.180.0,23,n/a
apnic,ipv4,103.131.64.0,22,n/a
apnic,ipv4,103.131.200.0,22,n/a
apnic,ipv4,103.135.108.0,22,n/a
apnic,ipv4,103.136.48.0,22,n/a
apnic,ipv4,103.137.190.0,23,n/a
apnic,ipv4,103.137.216.0,23,n/a
apnic,ipv4,103.138.140.0,23,n/a
apnic,ipv4,103.138.176.0,22,n/a
apnic,ipv4,103.141.26.0,23,n/a
apnic,ipv4,103.141.120.0,23,n/a
apnic,ipv4,103.141.232.0,24,n/a
apnic,ipv4,103.149.222.0,23,n/a
apnic,ipv4,103.150.106.0,23,n/a
apnic,ipv4,103.150.132.0,23,n/a
apnic,ipv4,103.151.50.0,23,n/a
apnic,ipv4,103.151.68.0,23,n/a
apnic,ipv4,103.154.94.0,23,n/a
apnic,ipv4,103.159.3.0,24,n/a
apnic,ipv4,103.162.108.0,23,n/a
apnic,ipv4,103.163.225.0,24,n/a
apnic,ipv4,103.167.192.0,23,n/a
apnic,ipv4,103.168.174.0,23,n/a
apnic,ipv4,103.170.130.0,23,n/a
apnic,ipv4,103.172.50.0,24,n/a
apnic,ipv4,103.174.190.0,23,n/a
apnic,ipv4,103.189.136.0,23,n/a
apnic,ipv4,103.196.12.0,23,n/a
apnic,ipv4,103.196.158.0,23,n/a
apnic,ipv4,103.200.108.0,23,n/a
apnic,ipv4,103.205.160.0,23,n/a
apnic,ipv4,103.206.204.0,22,n/a
apnic,ipv4,103.208.24.0,22,n/a
apnic,ipv4,103.208.138.0,23,n/a
apnic,ipv4,103.209.48.0,22,n/a
apnic,ipv4,103.210.152.0,23,n/a
apnic,ipv4,103.212.36.0,22,n/a
apnic,ipv4,103.212.180.0,22,n/a
apnic,ipv4,103.213.204.0,22,n/a
apnic,ipv4,103.219.196.0,24,n/a
apnic,ipv4,103.225.24.0,22,n/a
apnic,ipv4,103.225.168.0,23,n/a
apnic,ipv4,103.228.4.0,22,n/a
apnic,ipv4,103.229.92.0,22,n/a
apnic,ipv4,103.229.108.0,22,n/a
apnic,ipv4,103.230.132.0,22,n/a
apnic,ipv4,103.232.40.0,22,n/a
apnic,ipv4,103.233.80.0,22,n/a
apnic,ipv4,103.233.192.0,22,n/a
apnic,ipv4,103.233.200.0,22,n/a
apnic,ipv4,103.240.60.0,22,n/a
apnic,ipv4,103.245.112.0,22,n/a
apnic,ipv4,103.245.165.0,24,n/a
apnic,ipv4,103.245.166.0,24,n/a
apnic,ipv4,103.246.16.0,22,n/a
apnic,ipv4,103.246.24.0,22,n/a
apnic,ipv4,103.246.50.0,24,n/a
apnic,ipv4,103.246.188.0,22,n/a
apnic,ipv4,103.247.60.0,22,n/a
apnic,ipv4,103.253.72.0,22,n/a
apnic,ipv4,103.253.132.0,22,n/a
apnic,ipv4,106.0.128.0,17,n/a
apnic,ipv4,110.34.128.0,17,n/a
apnic,ipv4,110.49.0.0,16,n/a
apnic,ipv4,110.76.152.0,22,n/a
apnic,ipv4,110.77.128.0,17,n/a
apnic,ipv4,110.78.0.0,16,n/a
apnic,ipv4,110.164.0.0,16,n/a
apnic,ipv4,110.168.0.0,14,n/a
apnic,ipv4,111.84.0.0,16,n/a
apnic,ipv4,111.92.180.0,22,n/a
apnic,ipv4,111.223.32.0,19,n/a
apnic,ipv4,112.121.128.0,19,n/a
apnic,ipv4,112.142.0.0,15,n/a
apnic,ipv4,113.21.240.0,21,n/a
apnic,ipv4,113.53.0.0,16,n/a
apnic,ipv4,114.109.0.0,16,n/a
apnic,ipv4,114.128.0.0,16,n/a
apnic,ipv4,114.131.0.0,16,n/a
apnic,ipv4,115.31.128.0,18,n/a
apnic,ipv4,115.67.0.0,16,n/a
apnic,ipv4,115.87.0.0,16,n/a
apnic,ipv4,115.178.56.0,22,n/a
apnic,ipv4,115.178.60.0,22,n/a
apnic,ipv4,116.58.224.0,19,n/a
apnic,ipv4,116.68.144.0,20,n/a
apnic,ipv4,116.89.252.0,22,n/a
apnic,ipv4,116.193.144.0,21,n/a
apnic,ipv4,116.204.180.0,22,n/a
apnic,ipv4,116.206.112.0,22,n/a
apnic,ipv4,116.206.124.0,22,n/a
apnic,ipv4,117.47.0.0,16,n/a
apnic,ipv4,117.121.208.0,20,n/a
apnic,ipv4,118.172.0.0,14,n/a
apnic,ipv4,119.13.24.0,21,n/a
apnic,ipv4,119.31.0.0,17,n/a
apnic,ipv4,119.42.64.0,18,n/a
apnic,ipv4,119.46.0.0,16,n/a
apnic,ipv4,119.59.96.0,19,n/a
apnic,ipv4,119.63.64.0,19,n/a
apnic,ipv4,119.76.0.0,16,n/a
apnic,ipv4,119.110.192.0,18,n/a
apnic,ipv4,119.160.213.0,24,n/a
apnic,ipv4,119.160.216.0,22,n/a
apnic,ipv4,119.160.222.0,24,n/a
apnic,ipv4,122.0.0.0,21,n/a
apnic,ipv4,122.144.24.0,21,n/a
apnic,ipv4,122.154.0.0,15,n/a
apnic,ipv4,123.242.128.0,18,n/a
apnic,ipv4,123.253.60.0,22,n/a
apnic,ipv4,124.40.224.0,20,n/a
apnic,ipv4,124.109.0.0,22,n/a
apnic,ipv4,124.109.24.0,21,n/a
apnic,ipv4,124.120.0.0,15,n/a
apnic,ipv4,124.122.0.0,16,n/a
apnic,ipv4,124.157.128.0,17,n/a
apnic,ipv4,125.24.0.0,15,n/a
apnic,ipv4,125.26.0.0,15,n/a
apnic,ipv4,125.213.224.0,19,n/a
apnic,ipv4,125.254.52.0,22,n/a
apnic,ipv4,134.196.0.0,16,n/a
apnic,ipv4,134.236.0.0,16,n/a
apnic,ipv4,137.59.112.0,22,n/a
apnic,ipv4,139.5.144.0,22,n/a
apnic,ipv4,140.149.0.0,16,n/a
apnic,ipv4,143.92.110.0,23,n/a
apnic,ipv4,146.88.32.0,19,n/a
apnic,ipv4,147.50.0.0,18,n/a
apnic,ipv4,147.50.64.0,20,n/a
apnic,ipv4,147.50.80.0,20,n/a
apnic,ipv4,147.50.96.0,19,n/a
apnic,ipv4,147.50.128.0,19,n/a
apnic,ipv4,147.50.160.0,20,n/a
apnic,ipv4,147.50.176.0,20,n/a
apnic,ipv4,147.50.192.0,19,n/a
apnic,ipv4,147.50.224.0,19,n/a
apnic,ipv4,147.78.152.0,22,n/a
apnic,ipv4,150.107.12.0,22,n/a
apnic,ipv4,150.107.28.0,22,n/a
apnic,ipv4,150.107.220.0,22,n/a
apnic,ipv4,157.179.0.0,16,n/a
apnic,ipv4,158.108.0.0,16,n/a
apnic,ipv4,159.192.0.0,16,n/a
apnic,ipv4,160.238.12.0,22,n/a
apnic,ipv4,161.82.128.0,17,n/a
apnic,ipv4,161.200.0.0,16,n/a
apnic,ipv4,161.246.0.0,16,n/a
apnic,ipv4,164.115.0.0,16,n/a
apnic,ipv4,165.209.0.0,16,n/a
apnic,ipv4,167.179.224.0,19,n/a
apnic,ipv4,168.120.0.0,16,n/a
apnic,ipv4,171.4.0.0,14,n/a
apnic,ipv4,171.96.0.0,13,n/a
apnic,ipv4,175.176.220.0,22,n/a
apnic,ipv4,180.128.0.0,16,n/a
apnic,ipv4,180.180.0.0,16,n/a
apnic,ipv4,180.183.0.0,16,n/a
apnic,ipv4,180.210.216.0,22,n/a
apnic,ipv4,180.214.192.0,19,n/a
apnic,ipv4,180.222.120.0,22,n/a
apnic,ipv4,180.222.144.0,20,n/a
apnic,ipv4,182.17.0.0,16,n/a
apnic,ipv4,182.50.80.0,20,n/a
apnic,ipv4,182.52.0.0,15,n/a
apnic,ipv4,182.93.128.0,17,n/a
apnic,ipv4,182.232.0.0,16,n/a
apnic,ipv4,182.255.8.0,21,n/a
apnic,ipv4,183.88.0.0,15,n/a
apnic,ipv4,183.90.168.0,21,n/a
apnic,ipv4,184.22.0.0,16,n/a
apnic,ipv4,184.82.0.0,16,n/a
apnic,ipv4,185.54.88.0,22,n/a
apnic,ipv4,192.145.20.0,22,n/a
apnic,ipv4,193.36.112.0,22,n/a
apnic,ipv4,202.3.68.0,22,n/a
apnic,ipv4,202.5.80.0,20,n/a
apnic,ipv4,202.6.16.0,20,n/a
apnic,ipv4,202.9.90.0,24,n/a
apnic,ipv4,202.22.8.0,21,n/a
apnic,ipv4,202.28.8.0,21,n/a
apnic,ipv4,202.28.16.0,20,n/a
apnic,ipv4,202.28.32.0,19,n/a
