region,version,ip,prefixlength,org
ripencc,ipv4,2.59.52.0,22,jo.stsarabia;Specialized Technical Services (STS) Co.Ltd
ripencc,ipv4,5.45.128.0,20,jo.umniahnet;Umniah Lil-Hawatef Al-Mutanaqelah Co.
ripencc,ipv4,5.198.240.0,21,n/a
ripencc,ipv4,5.199.184.0,22,jo.jcs;JORDAN TV CABLE & INTERNET SERVICES CO
ripencc,ipv4,37.17.192.0,20,jo.almouakhah;Al mouakhah lil khadamat al logesteih wa al itisalat
ripencc,ipv4,37.44.32.0,21,jo.umniahnet;Umniah Lil-Hawatef Al-Mutanaqelah Co.
ripencc,ipv4,37.75.144.0,21,jo.arabbank;Al-Bank Al-Arabi PLC. CO.
ripencc,ipv4,37.123.64.0,19,jo.almouakhah;Al mouakhah lil khadamat al logesteih wa al itisalat
ripencc,ipv4,37.152.0.0,21,jo.umniahnet;Umniah Lil-Hawatef Al-Mutanaqelah Co.
ripencc,ipv4,37.202.64.0,18,n/a
ripencc,ipv4,37.220.112.0,20,jo.nets;Batelco Jordan
ripencc,ipv4,37.252.222.0,24,"jo.petra;""Petra for education"" Limited Public Shareholding"
ripencc,ipv4,45.142.196.0,22,jo.jcs;JORDAN TV CABLE & INTERNET SERVICES CO
ripencc,ipv4,46.23.112.0,20,n/a
ripencc,ipv4,46.32.96.0,19,jo.link;Linkdotnet-Jordan
ripencc,ipv4,46.185.128.0,17,n/a
ripencc,ipv4,46.248.192.0,19,n/a
ripencc,ipv4,62.72.160.0,19,jo.vtel-jordan;VTEL HOLDINGS LIMITED/JORDAN CO.
ripencc,ipv4,77.245.0.0,20,jo.link;Linkdotnet-Jordan
ripencc,ipv4,79.134.128.0,19,jo.jcs;JORDAN TV CABLE & INTERNET SERVICES CO
ripencc,ipv4,79.173.192.0,18,n/a
ripencc,ipv4,80.90.160.0,20,jo.link;Linkdotnet-Jordan
ripencc,ipv4,81.21.0.0,20,jo.vtel-jordan;VTEL HOLDINGS LIMITED/JORDAN CO.
ripencc,ipv4,81.28.112.0,20,jo.neutelecom;AL-HADATHEH LIL-ITISALAT WA AL-TECHNOLOGIA CO.
ripencc,ipv4,82.212.64.0,18,jo.neutelecom;AL-HADATHEH LIL-ITISALAT WA AL-TECHNOLOGIA CO.
ripencc,ipv4,84.18.32.0,19,jo.rhc;Royal Hashemite Court
ripencc,ipv4,84.18.64.0,19,n/a
ripencc,ipv4,84.252.106.0,24,n/a
ripencc,ipv4,85.159.216.0,21,n/a
ripencc,ipv4,86.108.0.0,17,n/a
ripencc,ipv4,87.236.232.0,21,n/a
ripencc,ipv4,87.238.128.0,21,n/a
ripencc,ipv4,89.20.49.0,24,jo.cairo-amman-bank;Cairo Amman Bank LPS
ripencc,ipv4,89.28.216.0,21,n/a
ripencc,ipv4,91.106.96.0,20,jo.nets;Batelco Jordan
ripencc,ipv4,91.186.224.0,19,jo.nets;Batelco Jordan
ripencc,ipv4,91.212.0.0,24,n/a
ripencc,ipv4,92.241.32.0,19,n/a
ripencc,ipv4,92.253.0.0,17,n/a
ripencc,ipv4,93.93.144.0,21,jo.nic;National Information Technology Center
ripencc,ipv4,93.95.200.0,21,n/a
ripencc,ipv4,93.191.176.0,21,jo.almouakhah;Al mouakhah lil khadamat al logesteih wa al itisalat
ripencc,ipv4,94.127.208.0,21,n/a
ripencc,ipv4,94.142.32.0,19,jo.link;Linkdotnet-Jordan
ripencc,ipv4,94.249.0.0,17,n/a
ripencc,ipv4,95.141.208.0,20,jo.almouakhah;Al mouakhah lil khadamat al logesteih wa al itisalat
ripencc,ipv4,95.172.192.0,19,n/a
ripencc,ipv4,109.107.224.0,19,n/a
ripencc,ipv4,109.237.192.0,20,jo.vtel-jordan;VTEL HOLDINGS LIMITED/JORDAN CO.
ripencc,ipv4,141.0.0.0,21,jo.hbtf;The housing Bank for Trade and Finance PLC.
ripencc,ipv4,141.98.64.0,22,jo.sgbj;Societe Generale Bank Jordan PLC
ripencc,ipv4,141.105.56.0,21,jo.umniahnet;Umniah Lil-Hawatef Al-Mutanaqelah Co.
ripencc,ipv4,146.19.239.0,24,jo.extensya;Al Mousanada Lckhadamat Al Isnad Wa Marakez Al Itisal Co LPS
ripencc,ipv4,149.200.128.0,17,n/a
ripencc,ipv4,176.28.128.0,17,jo.link;Linkdotnet-Jordan
ripencc,ipv4,176.29.0.0,16,jo.link;Linkdotnet-Jordan
ripencc,ipv4,176.57.0.0,19,jo.almouakhah;Al mouakhah lil khadamat al logesteih wa al itisalat
ripencc,ipv4,176.57.48.0,20,jo.vtel-jordan;VTEL HOLDINGS LIMITED/JORDAN CO.
ripencc,ipv4,176.118.39.0,24,n/a
