region,ip,prefixlength
apnic,103.180.192.0,23
apnic,103.189.238.0,23
arin,9.9.9.0,24
arin,64.110.32.0,20
arin,64.110.144.0,22
arin,199.103.106.0,24
arin,199.103.111.0,24
arin,199.103.112.0,24
arin,204.79.161.0,24
arin,204.79.162.0,23
arin,204.79.166.0,23
arin,204.79.229.0,24
arin,216.252.144.0,21
arin,216.252.216.0,22
arin,216.252.224.0,21
ripencc,2.56.40.0,22
ripencc,2.56.169.0,24
ripencc,2.59.120.0,22
ripencc,5.1.96.0,21
ripencc,5.1.112.0,21
ripencc,5.44.112.0,20
ripencc,5.53.104.0,21
ripencc,5.57.200.0,21
ripencc,5.61.224.0,21
ripencc,5.102.32.0,22
ripencc,5.102.144.0,21
ripencc,5.104.88.0,21
ripencc,5.134.24.0,21
ripencc,5.144.0.0,19
ripencc,5.144.32.0,21
ripencc,5.144.40.0,21
ripencc,5.145.0.0,19
ripencc,5.145.32.0,19
ripencc,5.145.64.0,19
ripencc,5.145.96.0,21
ripencc,5.148.160.0,19
ripencc,5.149.0.0,21
ripencc,5.149.16.0,20
ripencc,5.149.32.0,19
ripencc,5.152.184.0,21
ripencc,5.153.112.0,20
ripencc,5.153.240.0,21
ripencc,5.154.170.0,24
ripencc,5.172.128.0,20
ripencc,5.180.116.0,22
ripencc,5.180.132.0,22
ripencc,5.182.248.0,22
ripencc,5.183.0.0,22
ripencc,5.183.4.0,22
ripencc,5.187.56.0,21
ripencc,5.226.144.0,21
ripencc,5.249.168.0,21
ripencc,5.252.136.0,22
ripencc,5.253.208.0,22
ripencc,5.255.56.0,24
ripencc,31.3.128.0,21
ripencc,31.6.0.0,18
ripencc,31.10.128.0,17
ripencc,31.11.0.0,19
ripencc,31.24.8.0,21
ripencc,31.25.11.0,24
ripencc,31.25.12.0,22
ripencc,31.25.120.0,21
ripencc,31.31.48.0,20
ripencc,31.40.236.0,22
ripencc,31.44.32.0,20
ripencc,31.132.8.0,22
ripencc,31.164.0.0,15
ripencc,31.171.144.0,21
ripencc,31.171.240.0,20
ripencc,31.193.208.0,21
ripencc,31.207.52.0,22
ripencc,31.207.60.0,22
ripencc,31.216.40.0,21
ripencc,31.222.24.0,21
ripencc,37.0.32.0,19
ripencc,37.17.232.0,21
ripencc,37.35.104.0,21
ripencc,37.35.112.0,21
ripencc,37.35.120.0,21
ripencc,37.46.144.0,22
ripencc,37.110.200.0,21
ripencc,37.128.176.0,21
ripencc,37.131.184.0,21
ripencc,37.153.80.0,21
ripencc,37.156.40.0,21
ripencc,37.200.86.0,24
ripencc,37.203.248.0,21
ripencc,37.209.176.0,20
ripencc,37.252.128.0,19
ripencc,45.8.240.0,22
ripencc,45.9.76.0,22
ripencc,45.9.160.0,22
ripencc,45.10.168.0,22
ripencc,45.10.176.0,22
ripencc,45.11.128.0,22
