region,version,ip,prefixlength
afrinic,ipv4,102.130.32.0,21
afrinic,ipv4,102.213.212.0,23
afrinic,ipv4,102.214.220.0,23
afrinic,ipv4,102.217.92.0,22
afrinic,ipv4,102.218.176.0,22
afrinic,ipv4,102.219.173.0,24
afrinic,ipv4,156.38.8.0,21
afrinic,ipv4,196.49.7.0,24
afrinic,ipv4,196.223.12.0,24
afrinic,ipv6,2001:43f8:150::,48
afrinic,ipv6,2001:43f8:d80::,48
afrinic,ipv6,2001:43f8:11e0::,48
afrinic,ipv6,2001:43fc:9000::,48
afrinic,ipv6,2001:43fd:8000::,48
afrinic,ipv6,2001:43fd:a000::,48
afrinic,ipv6,2001:43ff:c000::,48
