region,ip,prefixlength,org
ripencc,2a01:f8::,32,at.oja;oja.at GmbH
ripencc,2a02:60::,29,n/a
ripencc,2a04:40::,29,n/a
ripencc,2001:628::,29,n/a
ripencc,2001:850::,29,n/a
ripencc,2001:858::,32,at.one;Hutchison Drei Austria GmbH
ripencc,2001:870::,29,n/a
ripencc,2001:890::,29,n/a
ripencc,2001:938::,32,at.one;Hutchison Drei Austria GmbH
ripencc,2001:9d0::,32,at.dtgbs;Deutsche Telekom Global Business Solutions GmbH
ripencc,2001:a00::,32,at.knapp;KNAPP AG
ripencc,2001:af8::,32,at.teleport;Russmedia IT GmbH
ripencc,2a00:cf8::,32,n/a
ripencc,2a00:d88::,29,at.rtcnow;RTCnow Streaming Services GmbH
ripencc,2a00:dc0::,32,at.ktnet;KT-NET Communications GmbH
ripencc,2a00:e98::,32,at.oja;oja.at GmbH
ripencc,2a00:eb0::,32,at.oja;oja.at GmbH
ripencc,2a01:100::,32,at.oja;oja.at GmbH
ripencc,2a01:190::,29,n/a
ripencc,2a01:468::,29,n/a
ripencc,2a01:668::,32,at.lukoil-inform;LUKOIL Technology Services GmbH
ripencc,2a02:1b8::,29,at.nessus;Nessus GmbH
ripencc,2a02:3e0::,32,n/a
ripencc,2a02:5d8::,32,at.hotze;hotze.com GmbH
ripencc,2a02:5e0::,29,at.itandtel;eww ag
ripencc,2a02:758::,32,at.gstw;Citycom Telekommunikation GmbH
ripencc,2a02:7c8::,29,n/a
ripencc,2a02:850::,32,at.nicat;nic.at GmbH
ripencc,2a02:940::,29,at.itandtel;eww ag
ripencc,2a02:ab8::,29,n/a
ripencc,2a02:af0::,32,at.fiberlink;FiberLink GmbH
ripencc,2a02:b18::,32,at.akis;A.K.I.S. GmbH
ripencc,2a02:fc8::,32,at.abaton;abaton EDV-Dienstleistungs GmbH
ripencc,2a03:940::,32,n/a
ripencc,2a03:cc0::,29,at.ages;Oesterreichische Agentur fuer Gesundheit und Ernaehrungssicherheit GmbH
ripencc,2a03:f80::,29,at.edisgmbh;EDIS GmbH
ripencc,2a04:140::,29,at.comteam;comteam IT-SOLUTIONS GmbH
ripencc,2a04:380::,29,at.ringana;RINGANA GmbH
ripencc,2a04:f80::,29,at.weti-net;Limberger Handelsgesellschaft m.b.H.
ripencc,2a05:e40::,29,n/a
ripencc,2a06:680::,29,at.genius;Genius IT GmbH
ripencc,2a0a:440::,29,n/a
ripencc,2a0a:5c0::,29,at.rkm;RKM Regional Kabel TV Moelltal und Telekommunikation GmbH
ripencc,2a0c:440::,32,at.itns;ITNS GmbH
ripencc,2a0d:740::,29,n/a
ripencc,2a10:d40::,29,at.tttechag;TTTech Computertechnik AG
ripencc,2a11:b40::,29,at.lucesem;Patrick Janesch trading as lucesem
ripencc,2a12:6c0::,29,at.marvin;Marvin Spiess
ripencc,2a13:100::,29,n/a
ripencc,2a13:980::,29,n/a
ripencc,2001:1408::,32,at.funknetz;www.Funknetz.at LE GmbH
ripencc,2001:1ad0::,32,at.np;NETPLANET GmbH
ripencc,2001:1b98::,32,at.fonira;Fonira Telekom GmbH
ripencc,2001:4100::,32,n/a
ripencc,2001:4b40::,32,at.itaustria;Erste Digital GmbH
ripencc,2001:4b60::,32,n/a
ripencc,2001:4b68::,29,at.one;Hutchison Drei Austria GmbH
ripencc,2001:4bb8::,29,n/a
ripencc,2001:4bc8::,29,n/a
ripencc,2a00:11c0::,32,n/a
ripencc,2a00:11d0::,32,at.nemox-net;nemox.net Informationstechnologie OG
ripencc,2a00:12e0::,32,at.net4you;Net4You Internet GmbH
ripencc,2a00:1498::,32,n/a
ripencc,2a00:1510::,32,n/a
ripencc,2a00:15c0::,29,at.mynet;myNet GmbH
ripencc,2a00:1610::,29,n/a
ripencc,2a00:1618::,29,n/a
ripencc,2a00:1628::,32,n/a
ripencc,2a00:1638::,32,n/a
ripencc,2a00:17e8::,29,at.netcompany1;NETcompany Internet Provider - NC GmbH
ripencc,2a00:1860::,32,at.linzag;LINZ STROM GAS WAERME GmbH fuer Energiedienstleistungen und Telekommunikation
ripencc,2a00:1a68::,29,n/a
ripencc,2a00:1b38::,32,at.kabelplus;kabelplus GmbH
ripencc,2a00:1ba0::,32,"at.ma14;Magistrat der Stadt Wien, Magistratsabteilung 01"
