region,ip,prefixlength
afrinic,41.32.0.0,12
afrinic,41.64.0.0,15
afrinic,41.67.80.0,21
afrinic,41.68.0.0,15
afrinic,41.77.136.0,21
afrinic,41.78.20.0,22
afrinic,41.78.148.0,22
afrinic,41.79.208.0,22
afrinic,41.91.0.0,16
afrinic,41.128.0.0,14
afrinic,41.152.0.0,15
afrinic,41.155.128.0,17
afrinic,41.176.0.0,16
afrinic,41.178.0.0,16
afrinic,41.179.0.0,16
afrinic,41.187.0.0,16
afrinic,41.190.248.0,22
afrinic,41.191.80.0,22
afrinic,41.196.0.0,16
afrinic,41.199.0.0,16
afrinic,41.205.96.0,19
afrinic,41.206.128.0,19
afrinic,41.215.240.0,22
afrinic,41.217.160.0,19
afrinic,41.217.224.0,21
afrinic,41.218.128.0,18
afrinic,41.221.128.0,20
afrinic,41.222.128.0,21
afrinic,41.222.168.0,21
afrinic,41.223.20.0,22
afrinic,41.223.52.0,22
afrinic,41.223.196.0,22
afrinic,41.223.240.0,22
afrinic,41.232.0.0,13
afrinic,45.96.0.0,13
afrinic,45.104.0.0,13
afrinic,45.240.0.0,13
afrinic,62.68.224.0,19
afrinic,62.114.0.0,16
afrinic,62.117.32.0,19
afrinic,62.135.0.0,17
afrinic,62.139.0.0,16
afrinic,62.140.64.0,18
afrinic,62.193.64.0,18
afrinic,62.240.96.0,19
afrinic,62.241.128.0,19
afrinic,80.75.160.0,21
afrinic,80.75.168.0,21
afrinic,80.75.176.0,21
afrinic,80.75.184.0,21
afrinic,81.10.0.0,17
afrinic,81.21.96.0,20
afrinic,81.29.96.0,20
afrinic,82.129.128.0,17
afrinic,82.201.128.0,17
afrinic,84.36.0.0,16
afrinic,84.233.0.0,17
afrinic,102.8.0.0,13
afrinic,102.40.0.0,13
afrinic,102.56.0.0,13
afrinic,102.128.176.0,21
afrinic,102.131.32.0,22
afrinic,102.184.0.0,13
afrinic,102.214.224.0,22
afrinic,102.217.68.0,22
afrinic,102.217.112.0,22
afrinic,102.219.140.0,22
afrinic,102.221.68.0,22
afrinic,102.223.184.0,22
afrinic,102.223.242.0,23
afrinic,105.32.0.0,12
afrinic,105.80.0.0,12
afrinic,105.180.0.0,14
afrinic,105.192.0.0,14
afrinic,105.196.0.0,14
afrinic,105.200.0.0,13
afrinic,154.128.0.0,12
afrinic,154.176.0.0,12
afrinic,154.236.0.0,14
afrinic,156.160.0.0,11
afrinic,156.192.0.0,11
afrinic,163.121.0.0,16
afrinic,164.160.64.0,22
afrinic,164.160.104.0,22
afrinic,169.239.36.0,22
afrinic,193.227.0.0,18
afrinic,194.79.96.0,19
afrinic,195.43.0.0,19
afrinic,195.246.32.0,19
afrinic,196.2.192.0,19
afrinic,196.46.188.0,22
afrinic,196.128.0.0,11
afrinic,196.201.240.0,21
afrinic,196.202.0.0,17
afrinic,196.204.0.0,16
afrinic,196.205.0.0,16
afrinic,196.218.0.0,15
afrinic,196.221.0.0,16
afrinic,197.32.0.0,11
afrinic,197.120.0.0,13
afrinic,197.132.0.0,14
afrinic,197.150.0.0,15
afrinic,197.160.0.0,13
afrinic,197.192.0.0,13
afrinic,197.222.0.0,15
afrinic,197.246.0.0,16
afrinic,212.103.160.0,19
afrinic,213.131.64.0,19
afrinic,213.152.64.0,19
afrinic,213.154.32.0,19
afrinic,213.158.160.0,19
afrinic,213.181.224.0,19
afrinic,213.212.192.0,18
afrinic,217.20.224.0,20
afrinic,217.52.0.0,14
afrinic,217.139.0.0,16
ripencc,185.133.16.0,22
