region,ip,prefixlength,org
apnic,2405:8c0::,32,n/a
apnic,2400:33e0::,32,n/a
apnic,2400:3d20::,32,n/a
apnic,2400:4ee0::,32,n/a
apnic,2400:83c0::,32,n/a
apnic,2400:9e40::,32,n/a
apnic,2400:efc0::,32,n/a
apnic,2401:a780::,32,n/a
apnic,2401:d240::,32,n/a
apnic,2402:28c0::,32,n/a
apnic,2405:9240::,32,n/a
apnic,2405:fb80::,32,n/a
apnic,2407:1680::,32,n/a
apnic,2407:1880::,32,n/a
arin,2602:faad::,40,n/a
arin,2620:0:300::,48,n/a
arin,2001:504:20::,46,n/a
ripencc,2a07::,29,uk.next-connex;Next Connex Ltd
ripencc,2a08::,19,uk.mod;UK Ministry of Defence
ripencc,2a01:40::,32,n/a
ripencc,2a01:50::,32,uk.as30933;KDA WEB SERVICES LTD
ripencc,2a01:70::,32,uk.woaf;Netcalibre Ltd
ripencc,2a01:90::,32,uk.vxtream;vXtream Ltd
ripencc,2a01:c0::,32,uk.coreix;Coreix Ltd
ripencc,2a02:40::,32,n/a
ripencc,2a02:68::,29,n/a
ripencc,2a02:98::,32,n/a
ripencc,2a07:c0::,29,n/a
ripencc,2a0c:80::,29,n/a
ripencc,2a12:40::,29,n/a
ripencc,2a13:80::,32,uk.win;w1n ltd
ripencc,2a13:c0::,29,uk.itcommunications2;I.T Communications Limited
ripencc,2001:630::,32,uk.janet;Jisc Services Limited
ripencc,2001:710::,32,n/a
ripencc,2001:728::,32,uk.nttuk;NTT Europe Limited
ripencc,2001:740::,32,uk.btgia;British Telecommunications PLC
ripencc,2001:768::,32,uk.prt;PRT Systems Limited
ripencc,2001:7e0::,32,n/a
ripencc,2001:8b0::,29,n/a
ripencc,2001:920::,29,uk.colt;COLT Technology Services Group Limited
ripencc,2001:958::,32,uk.vodafone;Vodafone Limited
ripencc,2001:9d8::,32,uk.ideconnect;CloudCoCo Connect Limited
ripencc,2001:a08::,32,uk.highspeedoffice;HighSpeed Office Limited
ripencc,2001:a88::,32,n/a
ripencc,2001:ac8::,32,n/a
ripencc,2001:b70::,32,uk.anlx;Associated Networks (UK) Limited
ripencc,2001:b98::,29,uk.daisy;Daisy Corporate Services Trading Ltd
ripencc,2001:ba8::,29,n/a
ripencc,2001:be0::,29,n/a
ripencc,2a00:c08::,32,uk.anlx;Associated Networks (UK) Limited
ripencc,2a00:c20::,32,uk.elite;Elite Limited
ripencc,2a00:c60::,32,n/a
ripencc,2a00:ce0::,32,uk.gemsoft;Avensys Networks Ltd
ripencc,2a00:d68::,32,n/a
ripencc,2a00:e20::,29,n/a
ripencc,2a00:ed0::,32,n/a
ripencc,2a00:f18::,32,uk.fluidata;Fluidone Ltd.
ripencc,2a00:fd0::,32,n/a
ripencc,2a00:fd8::,32,n/a
ripencc,2a01:110::,31,n/a
ripencc,2a01:140::,29,uk.cloudscape;CloudScape Connect Ltd
ripencc,2a01:150::,32,uk.nhs;Health and Social Care Information Centre
ripencc,2a01:178::,32,uk.timico;Digital Space Group Limited
ripencc,2a01:1a8::,32,n/a
ripencc,2a01:248::,32,uk.publicinet;Public Internet Ltd
ripencc,2a01:2c0::,29,n/a
ripencc,2a01:300::,29,n/a
ripencc,2a01:308::,32,n/a
ripencc,2a01:348::,32,uk.highspeedoffice;HighSpeed Office Limited
ripencc,2a01:388::,29,n/a
ripencc,2a01:398::,32,n/a
ripencc,2a01:3f8::,32,uk.inetc;Internet Connections Ltd
ripencc,2a01:410::,31,uk.ess;Liquid Telecommunications Ltd
ripencc,2a01:418::,32,uk.subtopia;Subtopia Ltd
ripencc,2a01:420::,32,n/a
ripencc,2a01:428::,32,n/a
ripencc,2a01:450::,32,uk.sixdegrees;Six Degrees Technology Group Limited
ripencc,2a01:4c8::,29,uk.tm;EE Limited
ripencc,2a01:4e8::,29,uk.itsynergy;ITsynergy Limited
ripencc,2a01:500::,29,uk.sysgroup;SysGroup plc
ripencc,2a01:530::,29,n/a
ripencc,2a01:550::,32,uk.comtec;Comtec Enterprises Ltd
ripencc,2a01:568::,29,n/a
ripencc,2a01:570::,32,uk.gconnect;GConnect Technology Ltd
ripencc,2a01:5a0::,32,n/a
ripencc,2a01:618::,29,n/a
ripencc,2a01:6c8::,32,n/a
