region,ip,prefixlength
lacnic,131.161.84.0,22
lacnic,168.0.84.0,22
lacnic,168.197.108.0,22
lacnic,170.0.16.0,22
lacnic,190.102.0.0,20
lacnic,190.102.16.0,20
lacnic,190.124.216.0,22
lacnic,190.185.64.0,20
lacnic,190.185.80.0,20
lacnic,200.7.32.0,20
lacnic,200.7.48.0,20
lacnic,201.220.0.0,20
