region,ip,prefixlength
lacnic,45.175.22.0,24
lacnic,45.189.234.0,24
lacnic,129.90.0.0,16
lacnic,150.185.0.0,16
lacnic,150.186.0.0,15
lacnic,150.188.0.0,15
lacnic,159.90.0.0,16
lacnic,162.122.0.0,16
lacnic,167.134.0.0,16
lacnic,190.168.0.0,17
lacnic,190.168.128.0,18
lacnic,190.168.192.0,18
lacnic,190.169.0.0,16
lacnic,190.170.0.0,18
lacnic,190.170.64.0,18
lacnic,190.170.128.0,18
lacnic,190.170.192.0,18
lacnic,192.65.152.0,24
lacnic,200.0.65.0,24
lacnic,200.0.139.0,24
lacnic,200.1.8.0,21
lacnic,200.1.119.0,24
lacnic,200.1.144.0,21
lacnic,200.1.162.0,23
lacnic,200.1.164.0,22
lacnic,200.1.168.0,22
lacnic,200.1.184.0,21
lacnic,200.2.8.0,21
lacnic,200.3.0.0,21
lacnic,200.3.8.0,23
lacnic,200.5.16.0,20
lacnic,200.5.40.0,21
lacnic,200.5.128.0,18
lacnic,200.6.27.0,24
lacnic,200.10.254.0,24
lacnic,200.12.193.0,24
lacnic,200.16.95.0,24
lacnic,200.35.0.0,19
lacnic,200.35.128.0,20
lacnic,200.61.252.0,24
lacnic,200.124.121.0,24
lacnic,201.130.82.0,23
