region,ip,prefixlength
afrinic,2001:43f8:10::,48
afrinic,2001:43f8:60::,48
afrinic,2001:43f8:c0::,48
afrinic,2001:43f8:c1::,48
afrinic,2001:43f8:200::,48
afrinic,2001:43f8:250::,48
afrinic,2001:43f8:260::,48
afrinic,2001:43f8:6e0::,48
afrinic,2001:43f8:7b0::,48
afrinic,2001:43f8:ab0::,48
afrinic,2001:43f8:c40::,48
afrinic,2001:43f8:cb0::,48
afrinic,2001:43f8:d60::,48
afrinic,2001:43f8:1000::,48
afrinic,2001:43f8:11c0::,48
afrinic,2001:43f8:1440::,48
afrinic,2001:43f8:16d0::,48
afrinic,2001:43fc:4000::,48
