region,ip,prefixlength
afrinic,2c0f:300::,32
afrinic,2001:4250::,32
afrinic,2c0f:1a00::,32
afrinic,2c0f:1c80::,32
afrinic,2c0f:2700::,32
afrinic,2c0f:2b80::,32
afrinic,2c0f:5600::,32
afrinic,2c0f:e968::,32
afrinic,2c0f:ea28::,32
afrinic,2c0f:eab0::,32
afrinic,2c0f:efa8::,32
afrinic,2c0f:f060::,32
afrinic,2c0f:f280::,32
afrinic,2c0f:f740::,32
afrinic,2c0f:f810::,32
afrinic,2c0f:f828::,32
afrinic,2c0f:f888::,32
afrinic,2c0f:fa38::,32
afrinic,2c0f:fa60::,32
afrinic,2c0f:fa80::,32
afrinic,2c0f:faf0::,32
afrinic,2c0f:fb58::,32
afrinic,2c0f:fb70::,32
ripencc,2a07:6040::,29
