region,ip,prefixlength,org
ripencc,2a00:fe8::,32,n/a
ripencc,2a01:478::,29,n/a
ripencc,2a0a:ac0::,29,ba.integra;Integra Inzenjering d.o.o.
ripencc,2a00:1a98::,32,ba.blicnet;Blicnet d.o.o.
ripencc,2a00:1b80::,29,ba.telinea;Telinea d.o.o.
ripencc,2a00:71a0::,29,n/a
ripencc,2a00:8620::,32,n/a
ripencc,2a00:8ca0::,32,n/a
ripencc,2a00:cb00::,32,"ba.telekomsrpske;""Telekomunikacije Republike Srpske"" akcionarsko drustvo Banja Luka"
ripencc,2a00:ed60::,32,n/a
ripencc,2a00:f7c0::,29,n/a
ripencc,2a01:a6e0::,32,ba.neonsolucije;NEON Solucije d.o.o. Kalesija
ripencc,2a02:17a8::,32,ba.dasto;DASTO semtel d.o.o.
ripencc,2a02:2030::,32,ba.blicnet;Blicnet d.o.o.
ripencc,2a02:21c0::,32,ba.teamlink;Team Consulting d.o.o.
ripencc,2a02:27b0::,32,n/a
ripencc,2a02:28b8::,29,ba.hptbih;JP HT d.d. Mostar
ripencc,2a02:6020::,29,n/a
ripencc,2a03:3320::,32,n/a
ripencc,2a03:7160::,32,n/a
ripencc,2a03:8960::,32,n/a
ripencc,2a03:9240::,32,ba.txtv;TXTV d.o.o. Tuzla
ripencc,2a03:bd40::,29,n/a
ripencc,2a03:cb80::,29,n/a
ripencc,2a03:cc80::,29,n/a
ripencc,2a03:f180::,32,ba.blicnet;Blicnet d.o.o.
ripencc,2a03:fac0::,29,n/a
ripencc,2a04:ea00::,29,ba.telinea;Telinea d.o.o.
ripencc,2a04:f2c0::,29,ba.lanaco;Lanaco d.o.o. za Informacione Tehnologije Banja Luka
ripencc,2a04:ff80::,29,n/a
ripencc,2a05:1f80::,29,n/a
ripencc,2a0c:1600::,32,n/a
ripencc,2a0c:ee40::,29,ba.telinea;Telinea d.o.o.
ripencc,2a0e:5400::,29,n/a
ripencc,2a0e:8ac0::,29,ba.trion;TRION TEL d.o.o.
