region,ip,prefixlength,org
ripencc,2a02:48::,29,n/a
ripencc,2a00:c88::,32,n/a
ripencc,2a01:640::,29,n/a
ripencc,2a02:3c8::,32,n/a
ripencc,2a02:9f0::,32,n/a
ripencc,2a02:f48::,29,n/a
ripencc,2a07:fc0::,29,n/a
ripencc,2001:1a98::,29,is.mila;Mila hf
ripencc,2a00:4d60::,32,n/a
ripencc,2a00:4ea0::,32,is.nethonnun;Premis ehf
ripencc,2a00:5000::,29,n/a
ripencc,2a00:5380::,29,is.vortex;Hringidan ehf / Vortex Inc
ripencc,2a00:5ee0::,32,is.1984;1984 ehf
ripencc,2a00:71e0::,32,n/a
ripencc,2a00:7840::,32,is.islandsbanki;Islandsbanki hf
ripencc,2a00:9140::,32,is.landsbanki;Landsbankinn hf
ripencc,2a00:9260::,29,is.nethonnun;Premis ehf
ripencc,2a00:9280::,32,is.nova;Nova hf
ripencc,2a00:92c0::,29,n/a
ripencc,2a00:b3c0::,32,is.ruv;Rikisutvarpid Ohf
ripencc,2a01:44c0::,32,n/a
ripencc,2a01:49a0::,32,n/a
ripencc,2a01:6f00::,29,is.nova;Nova hf
ripencc,2a01:8280::,32,is.nova;Nova hf
ripencc,2a01:9460::,32,is.arvakur;Arvakur hf
ripencc,2a01:b9c0::,32,is.nethonnun;Premis ehf
ripencc,2a02:1300::,32,is.nethonnun;Premis ehf
ripencc,2a02:4fa0::,32,is.icelandair;Icelandair ehf
ripencc,2a02:6b80::,32,is.skra;Registers Iceland
ripencc,2a03:5cc0::,32,n/a
ripencc,2a03:74e0::,32,is.kapalvaedingehf;Kapalvaeding ehf.
ripencc,2a03:eb80::,32,is.farice;Farice ehf
ripencc,2a04:4780::,29,n/a
ripencc,2a04:9840::,29,is.rarik;RARIK ohf.
ripencc,2a05:6f00::,29,is.trs;Tolvu- og Rafeindapjonusta Sudurlands ehf
ripencc,2a05:9480::,29,is.netbergehf;Svartsteinn ehf
ripencc,2a06:4340::,29,n/a
ripencc,2a06:a100::,29,is.ok;Opin Kerfi hf
ripencc,2a06:bd80::,29,is.tjaldafell;Tjaldafell ehf
ripencc,2a06:bf00::,29,n/a
ripencc,2a06:d700::,29,n/a
ripencc,2a07:3780::,29,is.irca;Vegagerdin
ripencc,2a07:5900::,29,is.ossur;Ossur hf
ripencc,2a07:7f80::,29,is.nova;Nova hf
ripencc,2a07:e8c0::,32,is.harpa;Harpa Concert Hall and Conference Centre ohf
ripencc,2a0a:89c0::,29,is.rfs;Umbra Service Center Management
ripencc,2a0c:7000::,29,is.alza;Alza ehf
ripencc,2a0c:c5c0::,29,is.mila;Mila hf
ripencc,2a0c:df80::,29,is.wintermute;Wintermute Technologies EHF
ripencc,2a10:8c40::,29,n/a
ripencc,2a10:9840::,29,n/a
ripencc,2a11:24c0::,29,n/a
ripencc,2a12:bf40::,29,n/a
ripencc,2a13:9900::,32,n/a
