region,version,ip,prefixlength
lacnic,ipv4,45.176.84.0,23
lacnic,ipv4,45.184.132.0,22
lacnic,ipv4,170.81.8.0,22
lacnic,ipv4,190.113.64.0,20
lacnic,ipv4,196.3.106.0,24
lacnic,ipv4,200.1.154.0,24
lacnic,ipv4,200.1.155.0,24
lacnic,ipv4,200.10.142.0,24
lacnic,ipv4,200.10.162.0,24
lacnic,ipv4,200.14.36.0,24
lacnic,ipv4,200.14.79.0,24
lacnic,ipv4,200.16.90.0,23
lacnic,ipv4,200.23.65.0,24
lacnic,ipv4,201.131.50.0,24
lacnic,ipv4,201.131.107.0,24
lacnic,ipv4,201.221.126.0,24
lacnic,ipv4,204.126.128.0,23
lacnic,ipv6,2801:0:80::,48
lacnic,ipv6,2801:182::,44
lacnic,ipv6,2801:184::,44
lacnic,ipv6,2001:13e0::,32
lacnic,ipv6,2801:14:8800::,48
lacnic,ipv6,2801:15:a000::,48
lacnic,ipv6,2801:18:e000::,48
lacnic,ipv6,2801:1a:9000::,48
lacnic,ipv6,2801:1a:e000::,48
lacnic,ipv6,2801:1b:e800::,48
