region,version,ip,prefixlength,org
arin,ipv4,23.156.32.0,24,n/a
arin,ipv4,63.143.64.0,18,n/a
arin,ipv4,64.112.16.0,22,n/a
arin,ipv4,65.183.0.0,20,n/a
arin,ipv4,66.54.112.0,20,n/a
arin,ipv4,66.212.52.0,22,n/a
arin,ipv4,66.249.144.0,20,n/a
arin,ipv4,67.213.144.0,20,n/a
arin,ipv4,69.160.96.0,19,n/a
arin,ipv4,72.27.0.0,17,n/a
arin,ipv4,72.27.128.0,18,n/a
arin,ipv4,72.27.192.0,19,n/a
arin,ipv4,74.116.56.0,22,n/a
arin,ipv4,96.43.160.0,19,n/a
arin,ipv4,104.152.236.0,22,n/a
arin,ipv4,104.244.224.0,21,n/a
arin,ipv4,142.0.224.0,20,n/a
arin,ipv4,162.216.160.0,21,n/a
arin,ipv4,162.246.0.0,22,n/a
arin,ipv4,173.225.240.0,20,n/a
arin,ipv4,184.170.0.0,18,n/a
arin,ipv4,192.131.32.0,21,n/a
arin,ipv4,196.1.136.0,24,n/a
arin,ipv4,196.1.138.0,23,n/a
arin,ipv4,196.2.0.0,24,n/a
arin,ipv4,196.2.1.0,24,n/a
arin,ipv4,196.3.0.0,21,n/a
arin,ipv4,196.3.95.0,24,n/a
arin,ipv4,196.3.104.0,24,n/a
arin,ipv4,196.3.153.0,24,n/a
arin,ipv4,196.3.184.0,21,n/a
arin,ipv4,196.32.0.0,21,n/a
arin,ipv4,198.58.0.0,23,n/a
arin,ipv4,199.73.60.0,22,n/a
arin,ipv4,199.115.28.0,23,n/a
arin,ipv4,199.195.220.0,22,n/a
arin,ipv4,200.9.115.0,24,n/a
arin,ipv4,200.10.152.0,24,n/a
arin,ipv4,206.41.107.0,24,n/a
arin,ipv4,207.204.64.0,18,n/a
arin,ipv4,207.254.128.0,20,n/a
arin,ipv4,208.131.160.0,19,n/a
arin,ipv4,208.138.16.0,20,n/a
arin,ipv4,208.138.32.0,20,n/a
arin,ipv4,208.163.32.0,19,n/a
arin,ipv4,209.236.0.0,18,n/a
arin,ipv4,216.10.208.0,20,n/a
arin,ipv6,2600:1b00::,24,n/a
arin,ipv6,2602:fc86::,36,n/a
arin,ipv6,2604:c9c0::,32,n/a
arin,ipv6,2605:5900::,32,n/a
arin,ipv6,2605:a200::,32,n/a
arin,ipv6,2606:c500::,32,n/a
arin,ipv6,2607:fe00::,32,n/a
arin,ipv6,2001:504:3e::,48,n/a
arin,ipv6,2620:59:6000::,48,n/a
