region,version,ip,prefixlength,org
arin,ipv4,208.78.16.0,22,n/a
lacnic,ipv4,45.5.52.0,22,n/a
lacnic,ipv4,45.5.92.0,22,n/a
lacnic,ipv4,45.6.60.0,22,n/a
lacnic,ipv4,45.6.140.0,22,n/a
lacnic,ipv4,45.7.28.0,22,n/a
lacnic,ipv4,45.7.44.0,22,n/a
lacnic,ipv4,45.7.64.0,22,n/a
lacnic,ipv4,45.7.136.0,22,n/a
lacnic,ipv4,45.65.152.0,22,n/a
lacnic,ipv4,45.163.120.0,22,n/a
lacnic,ipv4,45.163.124.0,22,n/a
lacnic,ipv4,45.164.20.0,22,n/a
lacnic,ipv4,45.164.108.0,22,n/a
lacnic,ipv4,45.164.136.0,22,n/a
lacnic,ipv4,45.164.168.0,22,n/a
lacnic,ipv4,45.164.236.0,22,n/a
lacnic,ipv4,45.166.100.0,22,n/a
lacnic,ipv4,45.166.108.0,22,n/a
lacnic,ipv4,45.167.12.0,22,n/a
lacnic,ipv4,45.167.92.0,22,n/a
lacnic,ipv4,45.167.112.0,22,n/a
lacnic,ipv4,45.167.156.0,22,n/a
lacnic,ipv4,45.167.200.0,22,n/a
lacnic,ipv4,45.167.252.0,22,n/a
lacnic,ipv4,45.168.228.0,22,n/a
lacnic,ipv4,45.168.232.0,22,n/a
lacnic,ipv4,45.168.236.0,22,n/a
lacnic,ipv4,45.169.236.0,22,n/a
lacnic,ipv4,45.170.188.0,22,n/a
lacnic,ipv4,45.170.244.0,22,n/a
lacnic,ipv4,45.170.248.0,22,n/a
lacnic,ipv4,45.170.252.0,22,n/a
lacnic,ipv4,45.171.156.0,22,n/a
lacnic,ipv4,45.172.88.0,22,n/a
lacnic,ipv4,45.172.92.0,22,n/a
lacnic,ipv4,45.174.44.0,22,n/a
lacnic,ipv4,45.174.56.0,22,n/a
lacnic,ipv4,45.174.68.0,22,n/a
lacnic,ipv4,45.174.72.0,22,n/a
lacnic,ipv4,45.174.76.0,22,n/a
lacnic,ipv4,45.174.84.0,22,n/a
lacnic,ipv4,45.174.88.0,22,n/a
lacnic,ipv4,45.174.92.0,22,n/a
lacnic,ipv4,45.174.98.0,23,n/a
lacnic,ipv4,45.174.108.0,22,n/a
