region,ip,prefixlength,org
lacnic,2803:80::,32,n/a
lacnic,2803:b4::,32,n/a
lacnic,2800:410::,32,n/a
lacnic,2803:160::,32,n/a
lacnic,2803:2280::,32,n/a
lacnic,2803:2840::,32,n/a
lacnic,2803:3240::,32,n/a
lacnic,2803:3d00::,32,n/a
lacnic,2803:44c0::,32,n/a
lacnic,2803:5d80::,32,n/a
lacnic,2803:6480::,32,n/a
lacnic,2803:7420::,32,n/a
lacnic,2803:7900::,32,n/a
lacnic,2803:7f20::,32,n/a
lacnic,2803:8780::,32,n/a
lacnic,2803:9880::,32,n/a
lacnic,2803:98a0::,32,n/a
lacnic,2803:9a00::,32,n/a
lacnic,2803:9a40::,32,n/a
lacnic,2803:a420::,32,n/a
lacnic,2803:a8c0::,32,n/a
lacnic,2803:b080::,32,n/a
lacnic,2803:b720::,32,n/a
lacnic,2803:d000::,32,n/a
lacnic,2803:d520::,32,n/a
lacnic,2803:d5c0::,32,n/a
lacnic,2803:e510::,32,n/a
lacnic,2803:f900::,32,n/a
ripencc,2a05:840::,30,n/a
ripencc,2a07:180::,32,bz.umpire;UMPIRE ASSOCIATES LTD
ripencc,2a07:e00::,29,n/a
ripencc,2a02:4840::,32,n/a
ripencc,2a03:7aa0::,32,n/a
ripencc,2a04:2280::,29,bz.myweb;MYWEB LIMITED
ripencc,2a05:6200::,29,bz.fastserv;Fast Serv Inc.
ripencc,2a07:a0c0::,29,bz.amberway;Amberway Development LTD
ripencc,2a07:e000::,29,bz.myweb;MYWEB LIMITED
ripencc,2a0a:11c0::,29,bz.smileinvest;Smileinvest LTD
ripencc,2a0d:a740::,29,bz.myweb;MYWEB LIMITED
ripencc,2a10:de00::,29,bz.myweb;MYWEB LIMITED
