region,version,ip,prefixlength,org
apnic,ipv4,182.50.176.0,21,n/a
apnic,ipv4,182.50.184.0,21,n/a
apnic,ipv6,2402:d00::,32,n/a
apnic,ipv6,2406:4a80::,32,n/a
arin,ipv4,153.44.0.0,16,n/a
arin,ipv4,204.79.159.0,24,n/a
arin,ipv4,204.79.192.0,23,n/a
arin,ipv4,204.79.219.0,24,n/a
arin,ipv4,204.79.232.0,23,n/a
arin,ipv4,204.79.234.0,24,n/a
ripencc,ipv4,2.58.24.0,22,n/a
ripencc,ipv4,2.148.0.0,14,no.telenor;Telenor Norge AS
ripencc,ipv4,5.44.64.0,21,no.tv2;TV 2 AS
ripencc,ipv4,5.45.152.0,21,no.sktv;Sortland Elektro AS
ripencc,ipv4,5.83.224.0,21,no.network;Net-Work AS
ripencc,ipv4,5.100.176.0,20,no.noneas;NEAS AS
ripencc,ipv4,5.145.152.0,21,no.increo;Increo AS
ripencc,ipv4,5.152.136.0,21,no.byfiber;BYFIBER AS
ripencc,ipv4,5.153.104.0,21,no.istadnett;ELINETT AS
ripencc,ipv4,5.158.192.0,21,n/a
ripencc,ipv4,5.172.182.0,24,no.byfiber;BYFIBER AS
ripencc,ipv4,5.226.160.0,21,n/a
ripencc,ipv4,5.249.224.0,19,no.inic;DIGITAL GARDEN AS
ripencc,ipv4,5.252.244.0,22,n/a
ripencc,ipv4,31.25.216.0,21,no.nhn;Norsk Helsenett SF
ripencc,ipv4,31.45.0.0,17,no.telenor;Telenor Norge AS
ripencc,ipv4,31.169.48.0,21,no.blixgroup;Blix Group AS
ripencc,ipv4,31.185.24.0,21,n/a
ripencc,ipv4,31.186.88.0,21,n/a
ripencc,ipv4,31.204.72.0,21,no.telefiberas;Telefiber AS
ripencc,ipv4,31.211.168.0,21,no.telenor;Telenor Norge AS
ripencc,ipv4,37.18.48.0,21,n/a
ripencc,ipv4,37.18.64.0,21,n/a
ripencc,ipv4,37.26.208.0,20,n/a
ripencc,ipv4,37.28.128.0,21,n/a
ripencc,ipv4,37.32.48.0,21,no.enivest;Enivest AS
ripencc,ipv4,37.44.128.0,18,no.stayon;NORDVEST FIBER AS
ripencc,ipv4,37.143.48.0,22,no.hedmark-ikt;Hedmark IKT
ripencc,ipv4,37.148.144.0,21,n/a
ripencc,ipv4,37.191.128.0,17,n/a
ripencc,ipv4,37.200.0.0,18,no.telenor;Telenor Norge AS
ripencc,ipv4,37.202.24.0,21,n/a
ripencc,ipv4,37.202.56.0,21,no.blixgroup;Blix Group AS
ripencc,ipv4,37.228.104.0,21,n/a
ripencc,ipv4,37.252.112.0,21,n/a
ripencc,ipv4,37.252.208.0,21,no.mns;Media Network Services AS
ripencc,ipv4,37.253.0.0,16,no.telenor;Telenor Norge AS
ripencc,ipv4,45.8.8.0,22,no.wgtwo;WORKING GROUP TWO AS
ripencc,ipv4,45.13.124.0,22,no.tampnet;Tampnet AS
ripencc,ipv4,45.14.52.0,22,n/a
ripencc,ipv4,45.15.108.0,22,n/a
ripencc,ipv4,45.67.8.0,22,no.elmas;Elmas AS
ripencc,ipv4,45.67.160.0,22,n/a
ripencc,ipv4,45.80.144.0,22,no.aison;Advania Norge 52 AS
ripencc,ipv4,45.86.236.0,22,no.konicaminolta;KONICA MINOLTA BUSINESS SOLUTIONS NORWAY AS
ripencc,ipv4,45.88.116.0,22,n/a
ripencc,ipv4,45.88.200.0,22,no.terrahost;TerraHost AS
ripencc,ipv4,45.89.192.0,22,no.uppercase;UPPERCASE AS
ripencc,ipv4,45.90.36.0,22,n/a
ripencc,ipv4,45.93.140.0,22,no.candidator;IVER NORGE AS
ripencc,ipv4,45.134.208.0,22,n/a
ripencc,ipv4,45.135.156.0,22,no.consorte;NetNordic Norway AS
