region,ip,prefixlength,org
apnic,2403:bcc0::,32,n/a
ripencc,2a10::,29,tr.strnet;Strnet Iletisim Sanayi ve tic. Ltd. Sti
ripencc,2a02:50::,32,n/a
ripencc,2a02:e0::,32,n/a
ripencc,2a04:c0::,29,tr.mednautilus;TI Sparkle Turkey Telekomunukasyon A.S
ripencc,2001:930::,32,tr.vfnet;VODAFONE NET ILETISIM HIZMETLERI ANONIM SIRKETI
ripencc,2001:a98::,32,tr.ulakbim;National Academic Network and Information Center
ripencc,2a01:188::,32,tr.superonline;Superonline Iletisim Hizmetleri A.S.
ripencc,2a01:358::,29,n/a
ripencc,2a01:718::,32,tr.vfnet;VODAFONE NET ILETISIM HIZMETLERI ANONIM SIRKETI
ripencc,2a01:720::,32,n/a
ripencc,2a01:730::,32,tr.superonline;Superonline Iletisim Hizmetleri A.S.
ripencc,2a01:790::,32,tr.radore;Radore Veri Merkezi Hizmetleri A.S.
ripencc,2a02:178::,32,tr.demirbank;HSBC BANK ANONIM SIRKETI
ripencc,2a02:268::,32,n/a
ripencc,2a02:480::,32,n/a
ripencc,2a02:4e0::,32,tr.turkcell;Turkcell Iletisim Hizmetleri A.S
ripencc,2a02:f80::,32,n/a
ripencc,2a02:ff0::,29,n/a
ripencc,2a03:3c0::,32,tr.superonline;Superonline Iletisim Hizmetleri A.S.
ripencc,2a03:400::,29,n/a
ripencc,2a03:c00::,32,tr.vfnet;VODAFONE NET ILETISIM HIZMETLERI ANONIM SIRKETI
ripencc,2a04:7c0::,29,n/a
ripencc,2a04:fc0::,29,tr.ismail2;ISMAIL AYDOGAN
ripencc,2a05:100::,29,n/a
ripencc,2a05:600::,29,n/a
ripencc,2a05:800::,29,n/a
ripencc,2a05:e80::,29,"tr.aysima;Erhan Mahmut trading as ""Aysima Bilisim Teknolojileri"""
ripencc,2a06:380::,29,n/a
ripencc,2a06:f00::,29,n/a
ripencc,2a07:a00::,29,tr.gedik;Gedik Yatirim Menkul Degerler A.S.
ripencc,2a07:cc0::,29,n/a
ripencc,2a09:780::,29,n/a
ripencc,2a09:c40::,29,n/a
ripencc,2a09:fc0::,29,n/a
ripencc,2a0a:280::,29,n/a
ripencc,2a0b:4c0::,29,tr.adratelekomunikasyon;ICT TELEKOMUNIKASYON SANAYI TICARET A.S.
ripencc,2a0b:940::,29,n/a
ripencc,2a0c:580::,29,tr.serverplus1;Mahsum Celik trading as ServerPlusInternet Sunucu Hizmetleri
