region,version,ip,prefixlength,org
arin,ipv4,23.131.208.0,24,n/a
arin,ipv4,23.137.40.0,24,n/a
arin,ipv4,45.42.252.0,22,n/a
arin,ipv4,149.112.30.0,24,n/a
arin,ipv4,170.39.88.0,24,n/a
arin,ipv4,173.249.168.0,22,n/a
arin,ipv4,198.167.192.0,19,n/a
arin,ipv4,199.21.164.0,22,n/a
arin,ipv4,204.16.8.0,22,n/a
arin,ipv4,204.19.200.0,22,n/a
arin,ipv4,204.76.203.0,24,n/a
arin,ipv4,207.167.92.0,22,n/a
arin,ipv4,208.70.92.0,22,n/a
arin,ipv4,208.81.160.0,22,n/a
arin,ipv4,208.87.144.0,22,n/a
arin,ipv6,2602:fb78::,40,n/a
arin,ipv6,2620:18:c000::,48,n/a
arin,ipv6,2620:6b:2000::,48,n/a
