region,version,ip,prefixlength
apnic,ipv4,103.99.100.0,24
apnic,ipv4,103.138.180.0,24
apnic,ipv4,103.142.50.0,24
apnic,ipv4,103.144.60.0,24
apnic,ipv4,103.241.27.0,24
apnic,ipv4,203.34.116.0,24
apnic,ipv4,218.100.57.0,24
apnic,ipv4,218.100.61.0,24
apnic,ipv6,2001:de9::,48
apnic,ipv6,2001:df0:17::,48
apnic,ipv6,2001:df0:4b80::,48
apnic,ipv6,2001:df1:1600::,48
apnic,ipv6,2001:df1:b380::,48
apnic,ipv6,2001:df2:5900::,48
apnic,ipv6,2001:df4:1b00::,48
ripencc,ipv4,91.217.112.0,23
ripencc,ipv4,195.242.179.0,24
ripencc,ipv6,2001:678:638::,48
