region,ip,prefixlength
apnic,45.119.132.0,22
apnic,103.7.144.0,24
apnic,103.16.60.0,22
apnic,103.23.213.0,24
apnic,103.25.92.0,22
apnic,103.48.117.0,24
apnic,103.56.174.0,24
apnic,103.63.190.0,24
apnic,103.83.162.0,23
apnic,103.88.155.0,24
apnic,103.88.162.0,24
apnic,103.90.148.0,22
apnic,103.101.152.0,24
apnic,103.101.156.0,22
apnic,103.104.228.0,24
apnic,103.108.218.0,23
apnic,103.112.107.0,24
apnic,103.113.215.0,24
apnic,103.138.52.0,24
apnic,103.138.225.0,24
apnic,103.142.5.0,24
apnic,103.157.101.0,24
apnic,103.166.94.0,24
apnic,103.167.188.0,23
apnic,103.172.250.0,23
apnic,103.173.187.0,24
apnic,103.185.230.0,24
apnic,103.242.56.0,22
apnic,116.206.16.0,22
apnic,202.93.153.0,24
apnic,202.129.236.0,24
apnic,203.118.242.0,24
apnic,203.119.79.0,24
apnic,218.100.71.0,24
