region,ip,prefixlength,org
ripencc,2a0d:bc0::,29,n/a
ripencc,2001:1a10::,29,n/a
ripencc,2a00:7be0::,32,qa.thegate;Salam Bounian Development Company Q. P. S. C.
ripencc,2a00:f0e0::,32,qa.qu-qatar-net;Qatar University
ripencc,2a02:4440::,32,qa.qp;QatarEnergy
ripencc,2a04:6f80::,30,qa.qu-qatar-net;Qatar University
ripencc,2a04:7f80::,29,n/a
ripencc,2a06:2f00::,29,n/a
ripencc,2a06:4240::,29,qa.qatarpetroleum;QatarEnergy
ripencc,2a09:3740::,29,n/a
ripencc,2a0c:5180::,29,n/a
ripencc,2a0c:a640::,29,qa.cra;Communications Regulatory Authority
ripencc,2a11:9600::,29,qa.supreme;The Supreme Committee for Delivery and Legacy
