region,version,ip,prefixlength
apnic,ipv4,103.152.182.0,23
apnic,ipv4,103.224.22.0,23
apnic,ipv6,2001:df4:1980::,48
ripencc,ipv4,45.183.4.0,22
ripencc,ipv4,91.198.19.0,24
ripencc,ipv4,91.212.53.0,24
ripencc,ipv4,91.223.82.0,24
ripencc,ipv4,91.224.22.0,23
ripencc,ipv4,91.229.64.0,23
ripencc,ipv4,91.230.41.0,24
ripencc,ipv4,91.231.11.0,24
ripencc,ipv4,91.235.159.0,24
ripencc,ipv4,91.236.162.0,24
ripencc,ipv4,91.240.73.0,24
ripencc,ipv4,185.1.15.0,24
ripencc,ipv4,192.58.29.0,24
ripencc,ipv4,192.103.14.0,24
ripencc,ipv4,193.33.102.0,23
ripencc,ipv4,193.33.172.0,23
ripencc,ipv4,193.223.100.0,24
ripencc,ipv4,194.50.183.0,24
ripencc,ipv4,194.69.1.0,24
ripencc,ipv4,194.110.155.0,24
ripencc,ipv4,194.117.51.0,24
ripencc,ipv4,194.146.236.0,22
ripencc,ipv4,194.153.153.128,25
ripencc,ipv4,194.165.2.0,23
ripencc,ipv4,195.95.219.0,24
ripencc,ipv4,196.3.67.0,22
ripencc,ipv6,2001:7f8:7a::,48
ripencc,ipv6,2001:67c:2040::,48
ripencc,ipv6,2001:67c:2348::,48
ripencc,ipv6,2001:67c:23e8::,48
ripencc,ipv6,2001:67c:23f0::,48
ripencc,ipv6,2001:67c:2408::,48
ripencc,ipv6,2001:67c:259c::,48
ripencc,ipv6,2001:67c:2640::,48
ripencc,ipv6,2001:67c:2654::,48
ripencc,ipv6,2001:67c:2774::,48
ripencc,ipv6,2001:67c:29d8::,48
