region,ip,prefixlength,org
apnic,2401:580::,32,n/a
apnic,2401:6c0::,32,n/a
apnic,2401:940::,32,n/a
apnic,2401:f40::,32,n/a
apnic,2402:bc0::,32,n/a
apnic,2403:140::,32,n/a
apnic,2403:680::,32,n/a
apnic,2404:150::,32,n/a
apnic,2404:1c0::,32,n/a
apnic,2404:2c0::,32,n/a
apnic,2404:3c0::,32,n/a
apnic,2404:4c0::,32,n/a
apnic,2404:540::,32,n/a
apnic,2404:6c0::,32,n/a
apnic,2404:980::,32,n/a
apnic,2404:9c0::,32,n/a
apnic,2404:a40::,32,n/a
apnic,2404:b00::,32,n/a
apnic,2404:d00::,32,n/a
apnic,2404:dc0::,32,n/a
apnic,2405:a40::,32,n/a
apnic,2405:d40::,32,n/a
apnic,2406:2c0::,32,n/a
apnic,2406:b00::,32,n/a
apnic,2406:c80::,32,n/a
apnic,2407:340::,32,n/a
apnic,2407:3c0::,32,n/a
apnic,2407:840::,32,n/a
apnic,2407:980::,32,n/a
apnic,2407:a40::,32,n/a
apnic,2407:d40::,32,n/a
apnic,2407:e80::,32,n/a
apnic,2400:1020::,32,n/a
apnic,2400:10c0::,32,n/a
apnic,2400:1140::,32,n/a
apnic,2400:11a0::,32,n/a
apnic,2400:12a0::,32,n/a
apnic,2400:14e0::,32,n/a
apnic,2400:1620::,32,n/a
apnic,2400:1a20::,32,n/a
apnic,2400:1fe0::,32,n/a
apnic,2400:31a0::,32,n/a
apnic,2400:3240::,32,n/a
apnic,2400:3ae0::,32,n/a
apnic,2400:3b60::,32,n/a
apnic,2400:3dc0::,32,n/a
apnic,2400:3e60::,32,n/a
apnic,2400:4420::,32,n/a
apnic,2400:4520::,32,n/a
apnic,2400:47c0::,32,n/a
apnic,2400:48a0::,32,n/a
apnic,2400:4ac0::,32,n/a
apnic,2400:4ba0::,32,n/a
apnic,2400:4c40::,32,n/a
apnic,2400:4ca0::,32,n/a
apnic,2400:4cc0::,32,n/a
apnic,2400:4d40::,32,n/a
