region,version,ip,prefixlength,org
ripencc,ipv4,37.18.44.0,22,gl.tele;Tele Greenland
ripencc,ipv4,37.230.164.0,22,gl.tele;Tele Greenland
ripencc,ipv4,37.230.214.0,23,gl.tele;Tele Greenland
ripencc,ipv4,37.230.216.0,22,gl.tele;Tele Greenland
ripencc,ipv4,37.230.220.0,23,gl.tele;Tele Greenland
ripencc,ipv4,46.16.16.0,21,gl.inuit;inu:it a/s
ripencc,ipv4,46.243.151.0,24,gl.tele;Tele Greenland
ripencc,ipv4,88.83.0.0,19,gl.tele;Tele Greenland
ripencc,ipv4,128.0.70.0,24,gl.tele;Tele Greenland
ripencc,ipv4,178.170.132.0,22,gl.tele;Tele Greenland
ripencc,ipv4,178.170.147.0,24,gl.tele;Tele Greenland
ripencc,ipv4,178.170.160.0,22,gl.tele;Tele Greenland
ripencc,ipv4,178.170.199.0,24,gl.tele;Tele Greenland
ripencc,ipv4,178.170.200.0,22,gl.tele;Tele Greenland
ripencc,ipv4,178.170.204.0,23,gl.tele;Tele Greenland
ripencc,ipv4,178.170.210.0,23,gl.tele;Tele Greenland
ripencc,ipv4,178.170.212.0,22,gl.tele;Tele Greenland
ripencc,ipv4,178.170.216.0,24,gl.tele;Tele Greenland
ripencc,ipv4,185.18.188.0,22,n/a
ripencc,ipv4,185.21.228.0,22,n/a
ripencc,ipv4,185.57.160.0,22,gl.tele;Tele Greenland
ripencc,ipv4,185.93.20.0,22,gl.inuit;inu:it a/s
ripencc,ipv4,185.157.200.0,22,n/a
ripencc,ipv4,188.72.71.0,24,gl.tele;Tele Greenland
ripencc,ipv4,194.177.224.0,19,gl.tele;Tele Greenland
ripencc,ipv6,2a00:1fa8::,32,gl.tele;Tele Greenland
ripencc,ipv6,2a03:fdc0::,32,n/a
ripencc,ipv6,2a0e:3b80::,29,n/a
