region,ip,prefixlength,org
afrinic,41.79.44.0,22,n/a
afrinic,41.79.224.0,22,n/a
afrinic,102.134.96.0,20,n/a
afrinic,154.73.40.0,22,n/a
afrinic,154.73.104.0,22,n/a
afrinic,154.117.192.0,18,n/a
afrinic,154.119.0.0,19,n/a
afrinic,196.2.8.0,21,n/a
afrinic,197.157.192.0,22,n/a
afrinic,197.231.248.0,22,n/a
