region,version,ip,prefixlength
apnic,ipv4,43.229.124.0,22
apnic,ipv4,43.241.136.0,22
apnic,ipv4,45.64.248.0,22
apnic,ipv4,103.7.252.0,22
apnic,ipv4,103.29.224.0,22
apnic,ipv4,103.71.40.0,22
apnic,ipv4,103.80.108.0,22
apnic,ipv4,103.133.216.0,22
apnic,ipv4,103.161.248.0,23
apnic,ipv4,103.166.42.0,23
apnic,ipv4,103.179.206.0,23
apnic,ipv4,103.197.176.0,22
apnic,ipv4,103.245.240.0,22
apnic,ipv4,118.103.136.0,21
apnic,ipv4,119.2.96.0,19
apnic,ipv4,202.89.24.0,21
apnic,ipv4,202.144.128.0,19
apnic,ipv4,220.158.236.0,22
apnic,ipv6,2403:580::,32
apnic,ipv6,2400:1440::,32
apnic,ipv6,2400:4e60::,32
apnic,ipv6,2400:50c0::,32
apnic,ipv6,2401:5f40::,32
apnic,ipv6,2403:8700::,32
apnic,ipv6,2404:5540::,32
apnic,ipv6,2405:d000::,32
apnic,ipv6,2405:ec00::,32
apnic,ipv6,2405:ec01::,32
apnic,ipv6,2407:5040::,32
