region,ip,prefixlength
apnic,2001:ded::,48
apnic,2001:9400::,40
apnic,2001:dd8:4::,48
apnic,2001:de8:d::,48
apnic,2001:df0:7::,48
apnic,2001:dd8:16::,48
apnic,2001:de8:12::,48
apnic,2001:df0:14::,48
apnic,2001:df0:75::,48
apnic,2001:df0:c6::,48
apnic,2001:df0:d7::,48
apnic,2001:df0:d8::,47
apnic,2001:df0:214::,48
apnic,2001:df0:21a::,48
apnic,2001:df0:239::,48
apnic,2001:df0:24f::,48
apnic,2001:df0:259::,48
apnic,2001:df0:27c::,48
apnic,2001:df0:2ac::,48
apnic,2001:df0:2ba::,48
apnic,2001:df0:300::,48
apnic,2001:df0:301::,48
apnic,2001:df0:302::,48
apnic,2001:df0:303::,48
apnic,2001:df0:304::,48
apnic,2001:df0:305::,48
apnic,2001:df0:306::,48
apnic,2001:df0:307::,48
apnic,2001:df0:308::,48
apnic,2001:df0:309::,48
apnic,2001:df0:30a::,48
apnic,2001:df0:30b::,48
apnic,2001:df0:30c::,48
apnic,2001:df0:30d::,48
apnic,2001:df0:30e::,48
apnic,2001:df0:30f::,48
apnic,2001:df0:310::,48
apnic,2001:df0:311::,48
apnic,2001:df0:312::,47
apnic,2001:df0:314::,46
apnic,2001:df0:318::,47
apnic,2001:df0:31a::,47
apnic,2001:df0:31c::,47
apnic,2001:df0:400::,48
apnic,2001:df0:420::,48
apnic,2001:df0:425::,48
apnic,2001:df0:44f::,48
apnic,2001:df0:454::,48
apnic,2001:df0:461::,48
apnic,2001:df0:480::,48
apnic,2001:df0:940::,48
apnic,2001:df1:800::,48
apnic,2001:df3:580::,48
apnic,2001:df3:a80::,48
apnic,2001:df3:e00::,48
apnic,2001:df6:480::,48
apnic,2001:df6:780::,48
apnic,2001:df0:1400::,48
apnic,2001:df0:1c40::,48
apnic,2001:df0:2400::,48
apnic,2001:df0:2f40::,48
apnic,2001:df0:3280::,48
apnic,2001:df0:33c0::,48
apnic,2001:df0:3600::,48
apnic,2001:df0:4980::,48
apnic,2001:df0:4ac0::,48
apnic,2001:df0:4c80::,48
apnic,2001:df0:5a40::,48
apnic,2001:df0:6400::,48
apnic,2001:df0:6600::,48
apnic,2001:df0:6b80::,48
apnic,2001:df0:7680::,48
apnic,2001:df0:7c80::,48
apnic,2001:df0:7e00::,48
apnic,2001:df0:8fc0::,48
apnic,2001:df0:aa00::,48
apnic,2001:df0:afc0::,48
apnic,2001:df0:b200::,48
apnic,2001:df0:be80::,48
apnic,2001:df0:e040::,48
apnic,2001:df0:e600::,48
apnic,2001:df0:ec40::,48
apnic,2001:df0:f6c0::,48
apnic,2001:df1:18c0::,48
apnic,2001:df1:3100::,48
apnic,2001:df1:3f00::,48
apnic,2001:df1:46c0::,48
apnic,2001:df1:4900::,48
apnic,2001:df1:4980::,48
apnic,2001:df1:5d00::,48
apnic,2001:df1:6000::,48
apnic,2001:df1:6002::,47
apnic,2001:df1:6f80::,48
apnic,2001:df1:88c0::,48
apnic,2001:df1:8900::,48
apnic,2001:df1:8f80::,48
apnic,2001:df1:9580::,48
apnic,2001:df1:99c0::,48
apnic,2001:df1:9c00::,48
apnic,2001:df1:a080::,48
apnic,2001:df1:a300::,48
apnic,2001:df1:a800::,48
apnic,2001:df1:c080::,48
apnic,2001:df1:c081::,48
apnic,2001:df1:c082::,47
apnic,2001:df1:cb00::,48
apnic,2001:df1:db80::,48
apnic,2001:df2:1e00::,48
apnic,2001:df2:2600::,48
apnic,2001:df2:2d00::,48
apnic,2001:df2:3000::,48
apnic,2001:df2:5980::,48
apnic,2001:df2:7e01::,48
apnic,2001:df2:d580::,48
apnic,2001:df3:1180::,48
apnic,2001:df3:3300::,48
apnic,2001:df3:3980::,48
apnic,2001:df3:4f00::,48
apnic,2001:df3:5580::,48
apnic,2001:df3:5600::,48
apnic,2001:df3:5b00::,48
apnic,2001:df3:7800::,48
apnic,2001:df3:7c80::,48
apnic,2001:df3:7f80::,48
apnic,2001:df3:9580::,48
apnic,2001:df3:9700::,48
apnic,2001:df3:ae80::,48
apnic,2001:df3:bf80::,44
apnic,2001:df3:c300::,48
apnic,2001:df3:d080::,48
apnic,2001:df4:1080::,48
apnic,2001:df4:2600::,48
apnic,2001:df4:3580::,48
apnic,2001:df4:4280::,48
apnic,2001:df4:5180::,48
apnic,2001:df4:6600::,48
apnic,2001:df4:6800::,48
apnic,2001:df4:7600::,48
apnic,2001:df4:7e00::,48
apnic,2001:df4:8200::,48
apnic,2001:df4:9000::,48
apnic,2001:df4:b180::,48
apnic,2001:df4:c800::,48
apnic,2001:df4:dd00::,48
apnic,2001:df4:e200::,48
apnic,2001:df5:1600::,48
apnic,2001:df5:2300::,48
apnic,2001:df5:4600::,48
apnic,2001:df5:7880::,48
apnic,2001:df5:8000::,48
apnic,2001:df5:8400::,48
apnic,2001:df5:9300::,48
apnic,2001:df5:9800::,48
apnic,2001:df5:cf80::,48
apnic,2001:df5:d780::,48
apnic,2001:df5:d800::,48
apnic,2001:df5:e300::,48
apnic,2001:df6:6400::,48
apnic,2001:df6:9180::,48
apnic,2001:df6:9980::,48
apnic,2001:df6:9c80::,48
apnic,2001:df6:bb00::,48
apnic,2001:df6:ed00::,48
apnic,2001:df7:4000::,48
apnic,2001:df7:6e80::,48
apnic,2001:df7:a400::,48
apnic,2001:df7:a401::,48
apnic,2001:df7:b800::,48
apnic,2001:df7:c000::,46
ripencc,2001:67c:38c::,48
