region,ip,prefixlength
lacnic,169.158.0.0,16
lacnic,196.1.112.0,24
lacnic,196.1.135.0,24
lacnic,196.3.152.0,24
lacnic,200.0.16.0,24
lacnic,200.0.24.0,22
lacnic,200.5.12.0,22
