region,ip,prefixlength,org
ripencc,2a05::,29,be.bekaert;NV Bekaert SA
ripencc,2a01:38::,32,be.toledo;IP NEXIA N.V.
ripencc,2a01:b0::,31,n/a
ripencc,2a02:c8::,32,n/a
ripencc,2001:6a8::,29,be.belnet;BELNET
ripencc,2001:9b8::,32,be.bics;Belgacom International Carrier Services SA
ripencc,2a00:c78::,32,n/a
ripencc,2a00:e38::,32,n/a
ripencc,2a01:498::,32,be.telenet;Telenet BVBA
ripencc,2a01:690::,29,n/a
ripencc,2a02:310::,32,n/a
ripencc,2a02:4a0::,32,n/a
ripencc,2a02:4b0::,32,"be.keytrade;Keytrade Bank, Belgian branch of Arkea Direct Bank SA (France)"
ripencc,2a02:578::,32,n/a
ripencc,2a02:6e0::,32,be.dnsbe;DNS-Belgium
ripencc,2a02:d08::,29,n/a
ripencc,2a02:f00::,32,be.pi-group;PI-GROUP
ripencc,2a04:b80::,29,be.fusa;FUSA GCV
ripencc,2a05:200::,29,be.lcrtelecom;LCR Telecom BV
ripencc,2a05:3c0::,29,n/a
ripencc,2a07:d40::,29,n/a
ripencc,2a09:8c0::,29,be.nereus;NEREUS MANAGEMENT CONSULTANCY BVBA
ripencc,2a0a:3c0::,32,n/a
ripencc,2a0a:800::,29,n/a
ripencc,2a0b:e80::,29,n/a
ripencc,2a11:300::,29,be.dust;DUST MOBILE SA
ripencc,2001:1598::,32,n/a
ripencc,2001:4158::,29,n/a
ripencc,2001:4b50::,29,"be.eurocontrol;EUROCONTROL, the European Organisation for the Safety of Air Navigation"
ripencc,2001:4c40::,32,n/a
ripencc,2a00:1058::,32,n/a
ripencc,2a00:1140::,32,be.firstserved;Kinamo N.V.
ripencc,2a00:1258::,32,be.winlin;Winlin BVBA
ripencc,2a00:1458::,32,n/a
ripencc,2a00:1528::,32,n/a
ripencc,2a00:1868::,32,n/a
ripencc,2a00:1ad8::,32,n/a
ripencc,2a00:1c98::,32,n/a
ripencc,2a00:1cf8::,29,be.telenet;Telenet BVBA
ripencc,2a00:1fb8::,32,n/a
ripencc,2a00:48e0::,32,n/a
ripencc,2a00:64a0::,32,be.radionomy;Radionomy SA
ripencc,2a00:6ec0::,32,n/a
ripencc,2a00:7000::,32,n/a
ripencc,2a00:80c0::,32,be.easynet;GTT Communications Belgium N.V.
ripencc,2a00:84a0::,32,be.artilium;Pareteum NV
ripencc,2a00:8da0::,32,be.diogenius;Diogenius SPRL
ripencc,2a00:9b80::,32,n/a
ripencc,2a00:ace0::,32,be.telenet;Telenet BVBA
ripencc,2a00:b060::,32,n/a
ripencc,2a00:b2c0::,32,n/a
ripencc,2a00:c1c0::,32,be.asp;ASP SA
