region,version,ip,prefixlength,state
lacnic,ipv4,200.5.12.0,22,assigned
lacnic,ipv4,181.225.224.0,19,allocated
lacnic,ipv4,190.6.64.0,20,allocated
lacnic,ipv4,190.6.80.0,20,allocated
lacnic,ipv4,190.15.144.0,20,allocated
lacnic,ipv4,190.92.112.0,20,allocated
lacnic,ipv4,190.107.0.0,20,allocated
lacnic,ipv4,196.1.112.0,24,assigned
lacnic,ipv4,196.1.135.0,24,assigned
lacnic,ipv4,196.3.152.0,24,assigned
lacnic,ipv4,200.0.16.0,24,assigned
lacnic,ipv4,200.0.24.0,22,assigned
lacnic,ipv4,169.158.0.0,16,assigned
lacnic,ipv4,152.206.0.0,15,allocated
lacnic,ipv4,200.14.48.0,21,allocated
lacnic,ipv4,200.55.128.0,19,allocated
lacnic,ipv4,200.55.160.0,20,allocated
lacnic,ipv4,200.55.176.0,20,allocated
lacnic,ipv4,201.220.192.0,20,allocated
lacnic,ipv4,201.220.208.0,20,allocated
lacnic,ipv4,200.13.144.0,21,allocated
lacnic,ipv6,2001:1340::,32,assigned
lacnic,ipv6,2001:1358::,32,allocated
lacnic,ipv6,2001:13c8::,32,assigned
lacnic,ipv6,2800:230::,32,allocated
lacnic,ipv6,2800:360::,32,allocated
lacnic,ipv6,2800:910::,32,allocated
