region,version,ip,prefixlength,state
afrinic,ipv4,169.255.204.0,22,allocated
afrinic,ipv4,102.217.140.0,22,allocated
afrinic,ipv4,102.220.56.0,22,allocated
afrinic,ipv4,102.221.96.0,23,allocated
afrinic,ipv4,102.222.228.0,22,allocated
afrinic,ipv4,102.223.128.0,22,allocated
afrinic,ipv4,102.223.176.0,22,allocated
afrinic,ipv4,102.223.208.0,22,allocated
afrinic,ipv4,102.217.16.0,22,allocated
afrinic,ipv4,154.72.52.0,22,allocated
afrinic,ipv4,156.0.88.0,22,allocated
afrinic,ipv4,164.160.48.0,22,allocated
afrinic,ipv4,169.159.208.0,20,allocated
afrinic,ipv4,169.239.72.0,22,allocated
afrinic,ipv4,169.239.156.0,22,allocated
afrinic,ipv4,169.239.212.0,22,allocated
afrinic,ipv4,169.255.64.0,22,allocated
afrinic,ipv4,154.73.20.0,22,allocated
afrinic,ipv4,102.216.240.0,22,allocated
afrinic,ipv4,102.135.176.0,21,allocated
afrinic,ipv4,102.69.180.0,22,allocated
afrinic,ipv4,41.78.196.0,22,allocated
afrinic,ipv4,41.79.232.0,22,allocated
afrinic,ipv4,41.189.192.0,19,allocated
afrinic,ipv4,41.190.80.0,22,allocated
afrinic,ipv4,41.190.232.0,22,allocated
afrinic,ipv4,41.215.252.0,22,allocated
afrinic,ipv4,41.222.196.0,22,allocated
afrinic,ipv4,41.222.216.0,22,allocated
afrinic,ipv4,41.223.104.0,22,allocated
afrinic,ipv4,41.243.0.0,16,allocated
afrinic,ipv4,45.221.4.0,22,allocated
afrinic,ipv4,102.23.116.0,22,allocated
afrinic,ipv4,102.36.168.0,22,allocated
afrinic,ipv4,102.64.76.0,22,allocated
afrinic,ipv4,102.67.60.0,22,allocated
afrinic,ipv4,102.68.56.0,21,allocated
afrinic,ipv4,102.68.152.0,22,allocated
afrinic,ipv4,169.255.120.0,22,allocated
afrinic,ipv4,169.255.188.0,22,allocated
afrinic,ipv4,41.77.220.0,22,allocated
afrinic,ipv4,196.61.72.0,22,allocated
afrinic,ipv4,196.223.28.0,24,assigned
afrinic,ipv4,41.78.192.0,22,allocated
afrinic,ipv4,196.60.92.0,24,assigned
afrinic,ipv4,196.60.78.0,24,assigned
afrinic,ipv4,196.60.64.0,24,assigned
afrinic,ipv4,196.49.76.0,23,assigned
afrinic,ipv4,196.49.68.0,23,assigned
afrinic,ipv4,196.41.67.0,24,assigned
afrinic,ipv4,196.13.110.0,24,assigned
afrinic,ipv4,196.1.137.0,24,assigned
afrinic,ipv4,196.216.216.0,23,assigned
afrinic,ipv4,192.145.188.0,22,assigned
afrinic,ipv4,193.110.104.0,23,assigned
afrinic,ipv4,197.149.184.0,22,allocated
afrinic,ipv4,197.157.208.0,22,allocated
afrinic,ipv4,197.189.0.0,17,allocated
afrinic,ipv4,196.200.192.0,20,allocated
afrinic,ipv4,197.231.252.0,22,allocated
afrinic,ipv4,102.36.144.0,24,assigned
afrinic,ipv4,102.36.180.0,24,assigned
afrinic,ipv4,156.0.198.0,24,assigned
afrinic,ipv4,197.215.220.0,22,allocated
afrinic,ipv6,2c0f:ebb0::,32,allocated
afrinic,ipv6,2c0f:f978::,32,allocated
afrinic,ipv6,2c0f:f558::,32,allocated
afrinic,ipv6,2c0f:ee08::,32,allocated
afrinic,ipv6,2c0f:ed00::,32,allocated
afrinic,ipv6,2c0f:eca8::,32,allocated
afrinic,ipv6,2c0f:eca0::,32,allocated
afrinic,ipv6,2c0f:eac8::,32,allocated
afrinic,ipv6,2c0f:e00::,28,allocated
afrinic,ipv6,2c0f:7800::,32,allocated
afrinic,ipv6,2c0f:6580::,32,allocated
afrinic,ipv6,2c0f:4400::,32,allocated
afrinic,ipv6,2001:43ff:6000::,48,assigned
afrinic,ipv6,2001:43f8:1460::,48,assigned
afrinic,ipv6,2001:43f8:3c1::,48,assigned
afrinic,ipv6,2001:43f8:3c0::,48,assigned
afrinic,ipv6,2c0f:ea70::,32,allocated
afrinic,ipv6,2c0f:ff10::,32,allocated
