region,version,ip,prefixlength,state
ripencc,ipv4,185.189.88.0,22,allocated
ripencc,ipv4,185.99.220.0,22,allocated
ripencc,ipv4,185.100.168.0,22,allocated
ripencc,ipv4,185.100.200.0,22,allocated
ripencc,ipv4,185.100.216.0,22,allocated
ripencc,ipv4,185.101.16.0,22,allocated
ripencc,ipv4,185.103.12.0,22,allocated
ripencc,ipv4,185.103.20.0,22,allocated
ripencc,ipv4,185.103.88.0,22,allocated
ripencc,ipv4,185.104.68.0,22,allocated
ripencc,ipv4,185.104.244.0,22,allocated
ripencc,ipv4,185.104.252.0,22,allocated
ripencc,ipv4,185.107.48.0,22,allocated
ripencc,ipv4,185.111.4.0,22,allocated
ripencc,ipv4,185.111.160.0,22,allocated
ripencc,ipv4,185.114.88.0,22,allocated
ripencc,ipv4,185.114.252.0,22,allocated
ripencc,ipv4,185.115.100.0,22,allocated
ripencc,ipv4,185.99.32.0,22,allocated
ripencc,ipv4,185.118.24.0,22,allocated
ripencc,ipv4,185.99.16.0,23,allocated
ripencc,ipv4,185.97.104.0,22,allocated
ripencc,ipv4,185.58.200.0,22,allocated
ripencc,ipv4,185.61.48.0,22,allocated
ripencc,ipv4,185.70.224.0,22,allocated
ripencc,ipv4,185.72.216.0,22,allocated
ripencc,ipv4,185.76.176.0,22,allocated
ripencc,ipv4,185.81.140.0,22,allocated
ripencc,ipv4,185.82.32.0,22,allocated
ripencc,ipv4,185.82.96.0,22,allocated
ripencc,ipv4,185.84.104.0,22,allocated
ripencc,ipv4,185.86.160.0,22,allocated
ripencc,ipv4,185.87.168.0,22,allocated
ripencc,ipv4,185.89.84.0,22,allocated
ripencc,ipv4,185.90.168.0,22,allocated
ripencc,ipv4,185.91.96.0,22,allocated
ripencc,ipv4,185.95.252.0,22,allocated
ripencc,ipv4,185.97.48.0,22,allocated
ripencc,ipv4,185.97.92.0,22,allocated
ripencc,ipv4,185.98.204.0,22,allocated
ripencc,ipv4,185.118.220.0,22,allocated
ripencc,ipv4,185.120.28.0,22,allocated
ripencc,ipv4,185.122.92.0,22,allocated
ripencc,ipv4,185.156.215.0,24,allocated
ripencc,ipv4,185.160.192.0,22,allocated
ripencc,ipv4,185.160.224.0,22,allocated
ripencc,ipv4,185.164.76.0,22,allocated
ripencc,ipv4,185.164.104.0,22,allocated
ripencc,ipv4,185.169.7.0,24,allocated
ripencc,ipv4,185.169.220.0,22,allocated
ripencc,ipv4,185.171.108.0,22,allocated
ripencc,ipv4,185.173.60.0,22,allocated
ripencc,ipv4,185.174.240.0,22,allocated
ripencc,ipv4,185.176.144.0,22,allocated
ripencc,ipv4,185.176.208.0,22,allocated
ripencc,ipv4,185.177.211.0,24,allocated
ripencc,ipv4,185.182.112.0,22,allocated
