region,ip,prefixlength,state
afrinic,2c0f:ffa0::,32,allocated
afrinic,2c0f:ff98::,32,allocated
afrinic,2c0f:fec0::,32,allocated
afrinic,2c0f:fe10::,32,allocated
afrinic,2c0f:fdb8::,32,allocated
afrinic,2c0f:fd60::,32,allocated
afrinic,2c0f:fbc8::,32,allocated
afrinic,2c0f:fb00::,32,allocated
afrinic,2c0f:f750::,32,allocated
afrinic,2c0f:f6d0::,32,allocated
afrinic,2c0f:f658::,32,allocated
afrinic,2c0f:f200::,32,allocated
afrinic,2c0f:efb8::,32,allocated
afrinic,2c0f:ebe0::,32,allocated
afrinic,2c0f:e950::,32,allocated
afrinic,2c0f:e910::,32,allocated
afrinic,2c0f:7a80::,32,allocated
afrinic,2c0f:4b00::,32,allocated
afrinic,2c0f:3d00::,32,allocated
afrinic,2001:43ff::,48,assigned
afrinic,2001:43f8:1370::,48,assigned
afrinic,2001:43f8:1320::,48,assigned
afrinic,2001:43f8:d40::,48,assigned
afrinic,2001:43f8:ad0::,48,assigned
afrinic,2001:43f8:a30::,48,assigned
afrinic,2001:43f8:130::,48,assigned
