region,ip,prefixlength,state
afrinic,196.223.42.0,24,assigned
afrinic,196.60.106.0,24,assigned
afrinic,196.49.92.0,24,assigned
afrinic,102.218.112.0,22,assigned
afrinic,197.149.128.0,22,allocated
afrinic,169.255.152.0,22,allocated
afrinic,169.239.120.0,22,allocated
afrinic,154.73.160.0,21,allocated
afrinic,154.73.112.0,22,allocated
afrinic,154.68.128.0,19,allocated
afrinic,102.223.192.0,22,allocated
afrinic,102.223.48.0,22,allocated
afrinic,102.220.196.0,22,allocated
afrinic,102.220.101.0,24,allocated
afrinic,102.212.248.0,22,allocated
afrinic,102.164.244.0,22,allocated
afrinic,102.131.56.0,22,allocated
afrinic,102.23.84.0,22,allocated
afrinic,41.242.152.0,21,allocated
