region,version,ip,prefixlength,state
afrinic,ipv4,196.49.3.0,24,assigned
afrinic,ipv4,102.134.96.0,20,allocated
afrinic,ipv4,154.73.40.0,22,allocated
afrinic,ipv4,154.73.104.0,22,allocated
afrinic,ipv4,154.117.192.0,18,allocated
afrinic,ipv4,154.119.0.0,19,allocated
afrinic,ipv4,196.2.8.0,21,allocated
afrinic,ipv4,197.157.192.0,22,allocated
afrinic,ipv4,197.231.248.0,22,allocated
afrinic,ipv4,196.13.223.0,24,assigned
afrinic,ipv4,41.79.44.0,22,allocated
afrinic,ipv4,196.223.3.0,24,assigned
afrinic,ipv4,196.223.36.0,24,assigned
afrinic,ipv4,41.79.224.0,22,allocated
afrinic,ipv6,2001:43f8:990::,48,assigned
afrinic,ipv6,2001:43f8:991::,48,assigned
afrinic,ipv6,2c0f:ef70::,32,allocated
afrinic,ipv6,2c0f:f198::,32,allocated
afrinic,ipv6,2c0f:f6a8::,32,allocated
afrinic,ipv6,2c0f:f788::,32,allocated
afrinic,ipv6,2c0f:f908::,32,allocated
afrinic,ipv6,2c0f:fd78::,32,allocated
