region,ip,prefixlength,state
ripencc,2a07:6040::,29,allocated
afrinic,2c0f:fb70::,32,allocated
afrinic,2c0f:fb58::,32,allocated
afrinic,2c0f:faf0::,32,allocated
afrinic,2c0f:fa80::,32,allocated
afrinic,2c0f:fa60::,32,allocated
afrinic,2c0f:fa38::,32,allocated
afrinic,2c0f:f888::,32,allocated
afrinic,2c0f:f828::,32,allocated
afrinic,2c0f:f810::,32,allocated
afrinic,2c0f:f740::,32,allocated
afrinic,2c0f:f280::,32,allocated
afrinic,2c0f:f060::,32,allocated
afrinic,2c0f:efa8::,32,allocated
afrinic,2c0f:eab0::,32,allocated
afrinic,2c0f:ea28::,32,allocated
afrinic,2c0f:e968::,32,allocated
afrinic,2c0f:5600::,32,allocated
afrinic,2c0f:2b80::,32,allocated
afrinic,2c0f:2700::,32,allocated
afrinic,2c0f:1c80::,32,allocated
afrinic,2c0f:1a00::,32,allocated
afrinic,2c0f:300::,32,allocated
afrinic,2001:43f8:1100::,48,assigned
afrinic,2001:43f8:dc0::,48,assigned
afrinic,2001:43f8:a80::,48,assigned
afrinic,2001:43f8:9d0::,48,assigned
afrinic,2001:43f8:7c0::,48,assigned
afrinic,2001:43f8:760::,48,assigned
afrinic,2001:43f8:400::,40,assigned
afrinic,2001:43f8:391::,48,assigned
afrinic,2001:43f8:390::,48,assigned
afrinic,2001:4250::,32,allocated
