region,ip,prefixlength,state
ripencc,2001:7f8:a1::,48,assigned
ripencc,2001:7f8:1e::,48,assigned
ripencc,2001:67c:22f0::,48,assigned
ripencc,2001:67c:2210::,48,assigned
ripencc,2001:67c:b4c::,48,assigned
ripencc,2001:67c:69c::,48,assigned
ripencc,2001:67c:3ac::,48,assigned
ripencc,2001:678:404::,48,assigned
ripencc,2a13:a400::,29,allocated
ripencc,2a12:cbc0::,29,allocated
ripencc,2a10:3fc0::,29,allocated
ripencc,2a0f:eb80::,29,allocated
ripencc,2a0f:b180::,29,allocated
ripencc,2a0f:7bc0::,29,allocated
ripencc,2a0e:da80::,29,allocated
ripencc,2a0d:a6c0::,29,allocated
ripencc,2a0c:c940::,29,allocated
ripencc,2a0c:b240::,32,allocated
ripencc,2a0c:8c00::,29,allocated
ripencc,2a0c:6300::,29,allocated
ripencc,2a0c:e00::,29,allocated
ripencc,2a0b:9200::,32,allocated
ripencc,2a0b:3b80::,29,allocated
ripencc,2a09:ab80::,29,allocated
ripencc,2a09:ab00::,29,allocated
ripencc,2a07:eac0::,31,allocated
ripencc,2a07:de80::,29,allocated
ripencc,2a07:b200::,31,allocated
ripencc,2a07:6400::,29,allocated
ripencc,2a06:9400::,29,allocated
ripencc,2a06:8300::,29,allocated
ripencc,2a06:63c0::,29,allocated
ripencc,2a06:5b00::,29,allocated
ripencc,2a06:180::,29,allocated
ripencc,2a05:9300::,29,allocated
ripencc,2a05:8fc0::,29,allocated
ripencc,2a05:7c00::,29,allocated
ripencc,2a05:7840::,29,allocated
ripencc,2a05:5d80::,29,allocated
ripencc,2a05:4980::,29,allocated
ripencc,2a04:f040::,29,allocated
ripencc,2a04:ec20::,30,allocated
ripencc,2a04:eb80::,29,allocated
ripencc,2a04:d080::,29,allocated
ripencc,2a04:bf40::,29,allocated
ripencc,2a04:73c0::,29,allocated
ripencc,2a04:2e40::,29,allocated
ripencc,2a04:1dc0::,29,allocated
ripencc,2a03:fc40::,32,allocated
ripencc,2a03:df00::,32,allocated
ripencc,2a03:dd80::,29,allocated
ripencc,2a03:b080::,32,allocated
ripencc,2a03:9d80::,32,allocated
ripencc,2a03:9760::,32,allocated
ripencc,2a03:94a0::,32,allocated
ripencc,2a03:87c0::,29,allocated
ripencc,2a03:5fe0::,29,allocated
ripencc,2a03:4960::,32,allocated
ripencc,2a03:1560::,32,allocated
ripencc,2a03:620::,32,allocated
ripencc,2a03:3e0::,32,allocated
ripencc,2a02:61a0::,32,allocated
ripencc,2a02:f88::,32,allocated
ripencc,2a02:e40::,32,allocated
ripencc,2a02:b58::,32,allocated
ripencc,2a02:660::,32,allocated
ripencc,2a01:b800::,32,allocated
ripencc,2a01:ad60::,32,allocated
ripencc,2a01:ac80::,29,allocated
ripencc,2a01:6440::,29,allocated
ripencc,2a00:d140::,32,allocated
ripencc,2a00:cf00::,32,allocated
ripencc,2a00:b720::,29,allocated
ripencc,2a00:ad00::,29,allocated
ripencc,2a00:9500::,32,allocated
ripencc,2a00:8720::,32,allocated
ripencc,2a00:8100::,32,allocated
ripencc,2a00:73a0::,32,allocated
ripencc,2a00:61c0::,29,allocated
ripencc,2a00:4440::,32,allocated
ripencc,2a00:1dd8::,29,allocated
ripencc,2a00:1108::,32,allocated
ripencc,2a00:e90::,32,allocated
ripencc,2001:4170::,32,allocated
ripencc,2001:8c8::,32,allocated
