region,ip,prefixlength,state
afrinic,168.253.128.0,18,allocated
afrinic,165.169.0.0,16,allocated
afrinic,165.90.128.0,18,allocated
afrinic,164.160.224.0,20,allocated
afrinic,164.160.68.0,22,allocated
afrinic,154.67.128.0,17,allocated
afrinic,154.67.0.0,17,allocated
afrinic,139.26.0.0,16,allocated
afrinic,129.122.64.0,18,allocated
afrinic,102.215.220.0,23,allocated
afrinic,102.213.8.0,22,allocated
afrinic,102.135.224.0,20,allocated
afrinic,102.35.0.0,16,allocated
afrinic,62.61.192.0,18,allocated
afrinic,41.242.124.0,22,allocated
afrinic,41.213.128.0,17,allocated
ripencc,213.55.0.0,18,allocated
ripencc,185.165.32.0,22,allocated
ripencc,185.161.8.0,22,allocated
ripencc,185.147.224.0,22,allocated
ripencc,109.122.128.0,18,allocated
ripencc,80.69.208.0,20,allocated
ripencc,78.108.224.0,20,allocated
ripencc,5.57.96.0,19,allocated
