region,ip,prefixlength,state
afrinic,196.223.10.0,24,assigned
afrinic,196.216.220.0,23,assigned
afrinic,196.43.229.0,24,assigned
afrinic,197.215.0.0,17,allocated
afrinic,197.157.232.0,22,allocated
afrinic,169.239.244.0,22,allocated
afrinic,169.239.196.0,22,allocated
afrinic,165.73.236.0,22,allocated
afrinic,160.20.112.0,22,allocated
afrinic,160.19.152.0,22,allocated
afrinic,102.223.168.0,22,allocated
afrinic,102.223.154.0,23,allocated
afrinic,102.220.249.0,24,allocated
afrinic,102.216.238.0,23,allocated
afrinic,102.176.188.0,22,allocated
afrinic,102.143.0.0,17,allocated
afrinic,102.23.140.0,22,allocated
afrinic,102.22.104.0,22,allocated
afrinic,41.223.132.0,22,allocated
afrinic,41.191.248.0,22,allocated
afrinic,41.78.84.0,22,allocated
