region,version,ip,prefixlength,state
afrinic,ipv4,197.255.0.0,18,allocated
afrinic,ipv4,102.219.212.0,22,allocated
afrinic,ipv4,102.219.220.0,22,allocated
afrinic,ipv4,102.220.44.0,22,allocated
afrinic,ipv4,102.220.96.0,22,allocated
afrinic,ipv4,102.220.160.0,22,allocated
afrinic,ipv4,102.220.172.0,22,allocated
afrinic,ipv4,102.220.188.0,22,allocated
afrinic,ipv4,102.220.204.0,22,allocated
afrinic,ipv4,102.220.212.0,22,allocated
afrinic,ipv4,102.221.16.0,22,allocated
afrinic,ipv4,102.221.44.0,22,allocated
afrinic,ipv4,102.219.188.0,23,allocated
afrinic,ipv4,102.221.75.0,24,allocated
afrinic,ipv4,102.221.88.0,22,allocated
afrinic,ipv4,102.221.136.0,22,allocated
afrinic,ipv4,102.221.148.0,22,allocated
afrinic,ipv4,102.221.164.0,22,allocated
afrinic,ipv4,102.221.184.0,22,allocated
afrinic,ipv4,102.221.236.0,22,allocated
afrinic,ipv4,102.222.96.0,22,allocated
afrinic,ipv4,102.222.116.0,22,allocated
afrinic,ipv4,102.223.1.0,24,allocated
afrinic,ipv4,102.223.36.0,22,allocated
afrinic,ipv4,102.223.52.0,22,allocated
afrinic,ipv4,102.221.84.0,22,allocated
afrinic,ipv4,102.223.180.0,23,allocated
afrinic,ipv4,102.219.152.0,22,allocated
afrinic,ipv4,102.219.4.0,22,allocated
afrinic,ipv4,102.215.56.0,22,allocated
afrinic,ipv4,102.215.176.0,22,allocated
afrinic,ipv4,102.215.204.0,22,allocated
afrinic,ipv4,102.216.8.0,22,allocated
afrinic,ipv4,102.216.32.0,22,allocated
afrinic,ipv4,102.216.96.0,22,allocated
afrinic,ipv4,102.216.134.0,23,allocated
afrinic,ipv4,102.216.152.0,23,allocated
afrinic,ipv4,102.216.180.0,22,allocated
afrinic,ipv4,102.216.192.0,22,allocated
afrinic,ipv4,102.216.200.0,22,allocated
afrinic,ipv4,102.219.52.0,22,allocated
afrinic,ipv4,102.216.236.0,23,allocated
afrinic,ipv4,102.217.8.0,22,allocated
afrinic,ipv4,102.217.180.0,22,allocated
afrinic,ipv4,102.217.204.0,22,allocated
afrinic,ipv4,102.217.208.0,24,allocated
afrinic,ipv4,102.217.212.0,22,allocated
afrinic,ipv4,102.217.236.0,22,allocated
afrinic,ipv4,102.218.76.0,22,allocated
afrinic,ipv4,102.218.80.0,22,allocated
afrinic,ipv4,102.218.100.0,22,allocated
afrinic,ipv4,102.218.116.0,22,allocated
afrinic,ipv4,102.218.200.0,22,allocated
afrinic,ipv4,102.217.0.0,22,allocated
afrinic,ipv4,102.214.248.0,22,allocated
afrinic,ipv4,105.112.0.0,12,allocated
afrinic,ipv4,129.18.0.0,16,allocated
afrinic,ipv4,169.255.180.0,22,allocated
afrinic,ipv4,169.255.208.0,22,allocated
afrinic,ipv4,169.255.236.0,22,allocated
afrinic,ipv4,196.1.176.0,20,allocated
afrinic,ipv4,196.3.60.0,22,allocated
afrinic,ipv4,196.46.240.0,21,allocated
afrinic,ipv4,196.50.4.0,22,allocated
afrinic,ipv4,196.61.216.0,21,allocated
afrinic,ipv4,196.200.64.0,20,allocated
afrinic,ipv4,196.200.112.0,20,allocated
afrinic,ipv4,196.207.0.0,20,allocated
afrinic,ipv4,169.255.124.0,22,allocated
afrinic,ipv4,196.220.0.0,19,allocated
afrinic,ipv4,197.148.80.0,21,allocated
afrinic,ipv4,197.149.64.0,18,allocated
afrinic,ipv4,197.156.192.0,18,allocated
afrinic,ipv4,197.157.216.0,22,allocated
afrinic,ipv4,197.159.64.0,20,allocated
afrinic,ipv4,197.210.0.0,16,allocated
afrinic,ipv4,197.211.32.0,19,allocated
afrinic,ipv4,197.214.96.0,20,allocated
afrinic,ipv4,197.234.32.0,19,allocated
afrinic,ipv4,197.242.96.0,19,allocated
afrinic,ipv4,197.242.240.0,20,allocated
afrinic,ipv4,196.251.224.0,21,allocated
afrinic,ipv4,105.235.192.0,20,allocated
afrinic,ipv4,169.255.40.0,22,allocated
afrinic,ipv4,169.239.232.0,22,allocated
