region,ip,prefixlength,state
afrinic,196.251.252.0,22,assigned
afrinic,196.250.252.0,22,assigned
afrinic,196.223.0.0,24,assigned
afrinic,196.216.213.0,24,assigned
afrinic,196.192.140.0,22,assigned
afrinic,196.192.114.0,23,assigned
afrinic,196.192.112.0,23,assigned
afrinic,196.60.108.0,24,assigned
afrinic,196.50.2.0,24,assigned
afrinic,196.49.94.0,24,assigned
afrinic,196.49.9.0,24,assigned
afrinic,196.13.125.0,24,assigned
afrinic,196.3.109.0,24,assigned
afrinic,196.1.7.0,24,assigned
afrinic,196.1.0.0,24,assigned
afrinic,160.0.0.0,17,assigned
afrinic,102.220.125.0,24,assigned
afrinic,102.219.22.0,24,assigned
afrinic,102.218.130.0,24,assigned
afrinic,102.218.128.0,24,assigned
afrinic,102.215.96.0,24,assigned
afrinic,102.69.148.0,24,assigned
afrinic,45.221.16.0,22,assigned
afrinic,45.221.0.0,22,assigned
afrinic,217.21.112.0,20,allocated
afrinic,202.123.0.0,19,allocated
afrinic,197.242.184.0,21,allocated
afrinic,197.231.184.0,21,allocated
afrinic,197.224.0.0,14,allocated
afrinic,197.211.192.0,18,allocated
afrinic,197.155.224.0,20,allocated
afrinic,197.155.64.0,19,allocated
afrinic,196.251.148.0,22,allocated
afrinic,196.216.64.0,19,allocated
afrinic,196.207.48.0,20,allocated
afrinic,196.201.228.0,22,allocated
afrinic,196.201.16.0,21,allocated
afrinic,196.192.96.0,20,allocated
afrinic,196.192.80.0,22,allocated
afrinic,196.192.64.0,21,allocated
afrinic,196.192.0.0,20,allocated
afrinic,196.47.64.0,19,allocated
afrinic,196.46.32.0,19,allocated
afrinic,196.27.64.0,19,allocated
afrinic,196.22.144.0,20,allocated
afrinic,196.20.128.0,17,allocated
afrinic,196.15.8.0,22,allocated
afrinic,196.12.128.0,19,allocated
afrinic,196.2.64.0,20,allocated
afrinic,169.255.160.0,22,allocated
afrinic,169.239.140.0,22,allocated
afrinic,154.127.48.0,20,allocated
afrinic,154.120.192.0,18,allocated
afrinic,154.71.0.0,19,allocated
afrinic,154.66.240.0,21,allocated
afrinic,154.66.228.0,22,allocated
afrinic,154.65.8.0,22,allocated
afrinic,152.108.0.0,16,allocated
afrinic,105.235.144.0,20,allocated
afrinic,105.16.0.0,12,allocated
afrinic,102.223.206.0,23,allocated
afrinic,102.222.104.0,22,allocated
afrinic,102.222.25.0,24,allocated
afrinic,102.221.182.0,23,allocated
afrinic,102.214.100.0,22,allocated
afrinic,102.176.128.0,19,allocated
afrinic,102.160.0.0,14,allocated
afrinic,102.140.176.0,20,allocated
afrinic,102.131.48.0,21,allocated
afrinic,102.112.0.0,13,allocated
afrinic,102.68.112.0,21,allocated
afrinic,80.240.192.0,20,allocated
afrinic,80.67.128.0,20,allocated
afrinic,45.192.0.0,12,allocated
afrinic,41.242.144.0,21,allocated
afrinic,41.223.224.0,22,allocated
afrinic,41.223.220.0,22,allocated
afrinic,41.223.76.0,22,allocated
afrinic,41.222.96.0,21,allocated
afrinic,41.222.0.0,21,allocated
afrinic,41.220.240.0,20,allocated
afrinic,41.220.224.0,20,allocated
afrinic,41.217.212.0,22,allocated
afrinic,41.216.96.0,19,allocated
afrinic,41.215.248.0,22,allocated
afrinic,41.212.128.0,17,allocated
afrinic,41.211.64.0,19,allocated
afrinic,41.207.232.0,22,allocated
afrinic,41.207.128.0,19,allocated
afrinic,41.206.96.0,19,allocated
afrinic,41.198.0.0,16,allocated
afrinic,41.191.224.0,21,allocated
afrinic,41.191.212.0,22,allocated
afrinic,41.190.128.0,19,allocated
afrinic,41.160.0.0,12,allocated
afrinic,41.136.0.0,16,allocated
afrinic,41.87.96.0,19,allocated
afrinic,41.84.128.0,19,allocated
afrinic,41.79.132.0,22,allocated
afrinic,41.77.144.0,21,allocated
afrinic,41.76.40.0,21,allocated
afrinic,41.72.192.0,19,allocated
apnic,202.60.0.0,21,allocated
