region,version,ip,prefixlength,state
apnic,ipv4,113.11.240.0,21,allocated
apnic,ipv4,103.7.197.0,24,assigned
apnic,ipv4,103.16.15.0,24,assigned
apnic,ipv4,103.20.232.0,23,allocated
apnic,ipv4,103.25.228.0,23,assigned
apnic,ipv4,103.36.144.0,22,allocated
apnic,ipv4,103.72.90.0,23,allocated
apnic,ipv4,103.75.20.0,23,allocated
apnic,ipv4,103.100.10.0,24,assigned
apnic,ipv4,103.101.192.0,24,assigned
apnic,ipv4,103.125.232.0,22,allocated
apnic,ipv4,103.226.22.0,23,assigned
ripencc,ipv4,194.127.164.0,22,allocated
apnic,ipv4,202.4.251.0,24,assigned
apnic,ipv4,202.61.106.0,23,allocated
apnic,ipv4,202.80.32.0,20,allocated
apnic,ipv4,203.191.128.0,22,allocated
apnic,ipv4,180.222.208.0,22,allocated
ripencc,ipv6,2a07:d880::,29,allocated
apnic,ipv6,2001:dec::,48,assigned
apnic,ipv6,2001:df0:410::,48,assigned
apnic,ipv6,2001:df2:a700::,48,assigned
apnic,ipv6,2400:3100::,32,allocated
apnic,ipv6,2400:3400::,32,allocated
apnic,ipv6,2400:c0c0::,32,allocated
apnic,ipv6,2401:7a40::,32,allocated
apnic,ipv6,2403:fbc0::,32,allocated
