region,ip,prefixlength,state
afrinic,2c0f:fd80::,32,allocated
afrinic,2c0f:f8b0::,32,allocated
afrinic,2c0f:f138::,32,allocated
afrinic,2c0f:eed0::,32,allocated
afrinic,2c0f:ee00::,32,allocated
afrinic,2c0f:ecc8::,32,allocated
afrinic,2c0f:ecb8::,32,allocated
afrinic,2c0f:ec58::,32,allocated
afrinic,2c0f:eb58::,32,allocated
afrinic,2c0f:ea50::,32,allocated
afrinic,2c0f:e948::,32,allocated
afrinic,2c0f:5700::,32,allocated
afrinic,2001:43fd:4000::,48,assigned
afrinic,2001:43f8:1190::,48,assigned
afrinic,2001:43f8:b61::,48,assigned
afrinic,2001:43f8:b60::,48,assigned
afrinic,2001:43f8:a50::,48,assigned
afrinic,2001:43f8:3d0::,48,assigned
