region,version,ip,prefixlength,state
ripencc,ipv4,185.90.216.0,22,allocated
ripencc,ipv4,185.60.88.0,22,allocated
ripencc,ipv4,185.48.76.0,22,allocated
ripencc,ipv4,185.28.72.0,22,allocated
ripencc,ipv4,185.16.0.0,22,allocated
ripencc,ipv4,178.217.93.0,24,allocated
ripencc,ipv4,178.211.144.0,24,allocated
ripencc,ipv4,146.247.48.0,20,allocated
ripencc,ipv4,109.202.112.0,21,allocated
ripencc,ipv4,109.70.40.0,21,allocated
ripencc,ipv4,94.125.56.0,21,allocated
ripencc,ipv4,91.238.237.0,24,allocated
ripencc,ipv4,89.107.0.0,21,allocated
ripencc,ipv4,85.184.208.0,20,allocated
ripencc,ipv4,85.184.200.0,21,allocated
ripencc,ipv4,84.246.200.0,21,allocated
ripencc,ipv4,83.218.0.0,19,allocated
ripencc,ipv4,81.88.160.0,20,allocated
ripencc,ipv4,81.27.96.0,20,allocated
ripencc,ipv4,79.170.32.0,21,allocated
ripencc,ipv4,78.24.208.0,21,allocated
ripencc,ipv4,66.84.64.0,20,allocated
ripencc,ipv4,46.31.200.0,21,allocated
ripencc,ipv4,45.85.196.0,22,allocated
ripencc,ipv4,45.85.4.0,22,allocated
ripencc,ipv4,37.18.136.0,21,allocated
ripencc,ipv4,185.74.56.0,22,allocated
ripencc,ipv4,5.253.76.0,22,allocated
ripencc,ipv4,5.62.80.0,20,allocated
ripencc,ipv4,185.180.168.0,22,allocated
ripencc,ipv4,185.104.96.0,22,allocated
ripencc,ipv4,193.33.228.0,23,assigned
ripencc,ipv4,193.28.159.0,24,assigned
ripencc,ipv4,185.1.178.0,24,assigned
ripencc,ipv4,91.223.161.0,24,assigned
ripencc,ipv4,91.211.96.0,22,assigned
ripencc,ipv4,193.219.111.0,24,assigned
ripencc,ipv4,91.199.83.0,24,assigned
ripencc,ipv4,77.87.176.0,21,assigned
ripencc,ipv4,31.130.208.0,21,assigned
ripencc,ipv4,217.23.160.0,20,allocated
ripencc,ipv4,193.36.92.0,22,allocated
ripencc,ipv4,193.31.208.0,20,allocated
ripencc,ipv4,91.206.144.0,23,assigned
ripencc,ipv6,2a13:b600::,29,allocated
ripencc,ipv6,2a0a:aa80::,29,allocated
ripencc,ipv6,2a09:53c0::,29,allocated
ripencc,ipv6,2a07:fcc0::,29,allocated
ripencc,ipv6,2a04:b240::,29,allocated
ripencc,ipv6,2a02:ff40::,29,allocated
ripencc,ipv6,2a03:9e00::,32,allocated
ripencc,ipv6,2a03:87e0::,32,allocated
ripencc,ipv6,2a02:7260::,29,allocated
ripencc,ipv6,2a02:2bb8::,32,allocated
ripencc,ipv6,2a02:2318::,29,allocated
ripencc,ipv6,2a03:d480::,32,allocated
ripencc,ipv6,2001:7f8:fb::,48,assigned
