region,ip,prefixlength,state
arin,74.120.120.0,22,allocated
apnic,223.200.0.0,16,allocated
apnic,223.165.8.0,21,allocated
apnic,223.136.0.0,13,allocated
apnic,223.27.32.0,19,allocated
apnic,223.26.64.0,18,allocated
apnic,223.26.0.0,20,allocated
apnic,223.22.0.0,15,allocated
apnic,222.251.0.0,17,allocated
apnic,222.250.0.0,16,allocated
apnic,222.157.0.0,16,allocated
apnic,222.156.0.0,16,allocated
apnic,221.169.0.0,16,allocated
apnic,221.120.64.0,19,allocated
apnic,221.120.0.0,18,allocated
apnic,220.228.0.0,15,allocated
apnic,220.158.228.0,22,allocated
apnic,220.157.112.0,20,allocated
apnic,220.136.0.0,13,allocated
apnic,220.132.0.0,14,allocated
apnic,220.130.0.0,15,allocated
apnic,220.129.0.0,16,allocated
apnic,220.128.128.0,17,allocated
apnic,220.128.64.0,18,allocated
apnic,220.128.0.0,18,allocated
apnic,219.91.0.0,17,allocated
apnic,219.90.0.0,18,allocated
apnic,219.86.0.0,15,allocated
apnic,219.84.0.0,15,allocated
apnic,219.80.0.0,15,allocated
apnic,219.70.0.0,15,allocated
apnic,219.69.0.0,16,allocated
apnic,219.68.128.0,17,allocated
apnic,219.68.0.0,17,allocated
apnic,218.210.0.0,15,allocated
apnic,218.187.128.0,17,allocated
apnic,218.187.0.0,17,allocated
apnic,218.184.0.0,16,allocated
apnic,218.168.0.0,13,allocated
apnic,218.166.0.0,15,allocated
apnic,218.164.0.0,15,allocated
apnic,218.160.0.0,14,allocated
apnic,218.35.0.0,16,allocated
apnic,218.34.128.0,17,allocated
apnic,218.34.0.0,17,allocated
apnic,218.32.0.0,16,allocated
apnic,216.107.240.0,20,allocated
apnic,211.76.0.0,14,allocated
apnic,211.72.0.0,14,allocated
apnic,211.20.0.0,14,allocated
apnic,210.244.128.0,17,allocated
apnic,210.244.0.0,17,allocated
apnic,210.242.0.0,15,allocated
apnic,210.241.0.0,16,allocated
apnic,210.240.0.0,16,allocated
apnic,210.211.24.0,21,allocated
apnic,210.209.192.0,18,allocated
apnic,210.209.160.0,19,allocated
apnic,210.209.144.0,20,allocated
apnic,210.209.128.0,20,allocated
apnic,210.209.0.0,18,allocated
apnic,210.208.192.0,18,allocated
apnic,210.208.128.0,18,allocated
apnic,210.208.96.0,19,allocated
apnic,210.208.64.0,19,allocated
apnic,210.208.0.0,18,allocated
apnic,210.203.0.0,17,allocated
apnic,210.202.0.0,16,allocated
apnic,210.201.224.0,19,allocated
apnic,210.201.208.0,20,allocated
apnic,210.201.192.0,20,allocated
apnic,210.201.128.0,18,allocated
apnic,210.201.64.0,18,allocated
apnic,210.201.0.0,18,allocated
apnic,210.200.192.0,18,allocated
apnic,210.200.160.0,19,allocated
apnic,210.200.128.0,19,allocated
apnic,210.200.96.0,19,allocated
apnic,210.200.64.0,19,allocated
apnic,210.200.32.0,19,allocated
apnic,210.200.0.0,19,allocated
apnic,210.192.128.0,17,allocated
apnic,210.192.0.0,18,allocated
apnic,210.85.0.0,16,allocated
apnic,210.80.80.0,20,allocated
apnic,210.80.64.0,20,allocated
apnic,210.68.0.0,14,allocated
apnic,210.64.0.0,14,allocated
apnic,210.60.0.0,14,allocated
apnic,210.59.0.0,16,allocated
apnic,210.58.128.0,17,allocated
apnic,210.58.0.0,17,allocated
apnic,210.17.0.0,17,allocated
apnic,209.35.188.0,23,allocated
apnic,209.35.156.0,23,allocated
apnic,209.35.114.0,23,allocated
apnic,209.35.96.0,23,allocated
apnic,203.222.16.0,20,allocated
apnic,203.222.0.0,20,allocated
apnic,203.217.96.0,19,allocated
apnic,203.211.0.0,19,allocated
apnic,203.207.32.0,20,allocated
apnic,203.207.0.0,20,allocated
apnic,203.204.128.0,17,allocated
apnic,203.204.0.0,17,allocated
apnic,203.203.128.0,17,allocated
apnic,203.203.0.0,17,allocated
apnic,203.201.32.0,20,allocated
apnic,203.190.16.0,21,allocated
apnic,203.188.192.0,20,allocated
apnic,203.187.64.0,18,allocated
apnic,203.187.32.0,19,allocated
apnic,203.187.0.0,19,allocated
apnic,203.163.192.0,19,allocated
apnic,203.160.224.0,19,allocated
apnic,203.160.144.0,20,allocated
apnic,203.148.92.0,24,assigned
apnic,203.145.208.0,20,allocated
apnic,203.145.192.0,20,allocated
apnic,203.135.64.0,19,allocated
apnic,203.133.96.0,19,allocated
apnic,203.133.64.0,19,allocated
apnic,203.133.32.0,19,allocated
apnic,203.133.0.0,19,allocated
apnic,203.121.240.0,20,allocated
apnic,203.121.224.0,20,allocated
apnic,203.119.94.0,24,assigned
apnic,203.119.3.0,24,allocated
apnic,203.118.224.0,20,allocated
apnic,203.111.208.0,20,allocated
apnic,203.105.224.0,19,allocated
apnic,203.91.0.0,19,allocated
apnic,203.84.144.0,21,allocated
apnic,203.80.169.0,24,allocated
apnic,203.79.224.0,19,allocated
apnic,203.79.192.0,19,allocated
apnic,203.79.128.0,18,allocated
apnic,203.78.176.0,20,allocated
apnic,203.78.0.0,22,assigned
apnic,203.77.96.0,19,allocated
apnic,203.77.64.0,19,allocated
apnic,203.77.48.0,20,allocated
apnic,203.77.32.0,20,allocated
apnic,203.77.16.0,20,allocated
apnic,203.77.8.0,21,allocated
apnic,203.77.4.0,22,allocated
apnic,203.77.0.0,22,allocated
apnic,203.72.0.0,14,allocated
apnic,203.68.0.0,14,allocated
apnic,203.64.0.0,14,allocated
apnic,203.55.118.0,24,allocated
apnic,203.15.150.0,24,allocated
apnic,202.178.224.0,19,allocated
apnic,202.178.192.0,19,allocated
apnic,202.178.128.0,18,allocated
apnic,202.174.16.0,20,allocated
apnic,202.174.4.0,24,assigned
apnic,202.173.32.0,19,allocated
apnic,202.169.160.0,20,allocated
apnic,202.168.192.0,20,allocated
apnic,202.165.144.0,20,allocated
apnic,202.165.128.0,20,allocated
apnic,202.160.64.0,19,allocated
apnic,202.154.192.0,19,allocated
apnic,202.153.192.0,20,allocated
apnic,202.153.160.0,19,allocated
apnic,202.153.4.0,23,assigned
apnic,202.151.48.0,20,allocated
apnic,202.148.208.0,20,allocated
apnic,202.145.224.0,19,allocated
apnic,202.145.192.0,19,allocated
apnic,202.145.128.0,18,allocated
apnic,202.145.64.0,18,allocated
apnic,202.145.32.0,19,allocated
apnic,202.144.208.0,20,allocated
apnic,202.140.160.0,19,allocated
apnic,202.133.224.0,19,allocated
apnic,202.132.0.0,16,allocated
apnic,202.126.64.0,20,allocated
apnic,202.123.124.0,22,allocated
apnic,202.80.104.0,21,allocated
apnic,202.59.250.0,23,assigned
apnic,202.55.224.0,19,allocated
apnic,202.41.146.0,24,assigned
apnic,202.39.0.0,16,allocated
apnic,202.12.76.0,22,assigned
apnic,202.8.14.0,23,assigned
apnic,202.6.104.0,23,assigned
apnic,202.5.224.0,19,allocated
apnic,202.5.12.0,22,assigned
apnic,202.5.8.0,22,assigned
apnic,202.5.4.0,23,assigned
apnic,202.3.160.0,19,allocated
apnic,202.2.52.0,22,assigned
apnic,193.149.166.0,23,allocated
apnic,193.149.158.0,23,allocated
apnic,192.192.192.0,18,allocated
apnic,192.192.176.0,20,allocated
apnic,192.192.168.0,21,allocated
apnic,192.192.166.0,23,assigned
apnic,192.192.165.0,24,assigned
apnic,192.192.164.0,24,assigned
apnic,192.192.160.0,22,assigned
apnic,192.192.128.0,19,allocated
apnic,192.192.0.0,17,allocated
apnic,192.188.171.0,24,assigned
apnic,192.83.196.0,24,assigned
apnic,192.83.194.0,23,assigned
apnic,192.83.193.0,24,assigned
apnic,192.83.192.0,24,assigned
apnic,192.83.191.0,24,assigned
apnic,192.83.190.0,24,assigned
apnic,192.83.189.0,24,assigned
apnic,192.83.188.0,24,assigned
apnic,192.83.187.0,24,assigned
apnic,192.83.186.0,24,assigned
apnic,192.83.185.0,24,assigned
apnic,192.83.184.0,24,assigned
apnic,192.83.182.0,23,assigned
apnic,192.83.181.0,24,assigned
apnic,192.83.180.0,24,assigned
apnic,192.83.179.0,24,assigned
apnic,192.83.178.0,24,assigned
apnic,192.83.177.0,24,assigned
apnic,192.83.176.0,24,assigned
apnic,192.83.175.0,24,assigned
apnic,192.83.174.0,24,assigned
apnic,192.83.173.0,24,assigned
apnic,192.83.172.0,24,assigned
apnic,192.83.171.0,24,assigned
apnic,192.83.170.0,24,assigned
apnic,192.83.169.0,24,assigned
apnic,192.83.168.0,24,assigned
apnic,192.83.167.0,24,assigned
apnic,192.83.166.0,24,assigned
apnic,192.72.252.0,24,assigned
apnic,192.72.248.0,22,assigned
apnic,192.72.240.0,21,allocated
apnic,192.72.224.0,20,allocated
apnic,192.72.192.0,19,allocated
apnic,192.72.160.0,19,allocated
apnic,192.72.144.0,20,allocated
apnic,192.72.136.0,21,allocated
apnic,192.72.134.0,23,assigned
