region,ip,prefixlength,state
afrinic,196.223.12.0,24,assigned
afrinic,196.49.7.0,24,assigned
afrinic,156.38.8.0,21,assigned
afrinic,102.219.173.0,24,assigned
afrinic,102.218.176.0,22,assigned
afrinic,102.217.92.0,22,assigned
afrinic,102.214.220.0,23,assigned
afrinic,102.213.212.0,23,assigned
afrinic,102.130.32.0,21,assigned
afrinic,197.243.0.0,17,allocated
afrinic,197.234.244.0,22,allocated
afrinic,197.157.212.0,22,allocated
afrinic,197.157.128.0,18,allocated
afrinic,196.223.240.0,21,allocated
afrinic,196.44.240.0,20,allocated
afrinic,154.68.64.0,18,allocated
afrinic,105.179.0.0,19,allocated
afrinic,105.178.0.0,17,allocated
afrinic,102.215.8.0,22,allocated
afrinic,102.22.128.0,18,allocated
afrinic,41.242.140.0,22,allocated
afrinic,41.197.0.0,16,allocated
afrinic,41.186.0.0,16,allocated
afrinic,41.138.80.0,21,allocated
afrinic,41.74.160.0,20,allocated
