region,ip,prefixlength,state
lacnic,200.123.208.0,21,allocated
lacnic,200.32.224.0,19,allocated
lacnic,200.32.192.0,19,allocated
lacnic,200.10.194.0,24,assigned
lacnic,191.97.80.0,21,allocated
lacnic,190.211.148.0,24,allocated
lacnic,190.211.146.0,23,allocated
lacnic,190.211.145.0,24,allocated
lacnic,190.197.64.0,18,allocated
lacnic,190.197.0.0,18,allocated
lacnic,190.124.40.0,22,allocated
lacnic,190.115.16.0,20,allocated
lacnic,190.102.112.0,21,allocated
lacnic,190.102.96.0,22,allocated
lacnic,190.99.80.0,21,allocated
lacnic,186.65.88.0,22,allocated
lacnic,186.2.160.0,20,allocated
lacnic,181.233.124.0,22,allocated
lacnic,181.177.64.0,18,allocated
lacnic,179.63.216.0,21,allocated
lacnic,179.60.144.0,21,allocated
lacnic,179.51.252.0,22,allocated
lacnic,179.42.192.0,18,allocated
lacnic,170.254.16.0,22,allocated
lacnic,170.247.220.0,22,allocated
lacnic,170.0.180.0,22,allocated
lacnic,168.227.36.0,22,allocated
lacnic,168.197.208.0,22,allocated
lacnic,168.195.76.0,22,allocated
lacnic,168.90.244.0,22,allocated
lacnic,167.249.200.0,22,allocated
lacnic,160.238.136.0,22,allocated
lacnic,138.204.168.0,22,allocated
lacnic,138.185.76.0,22,allocated
lacnic,138.99.216.0,22,allocated
lacnic,138.99.208.0,22,allocated
lacnic,138.99.120.0,22,allocated
lacnic,138.97.156.0,22,allocated
lacnic,131.255.40.0,22,allocated
lacnic,131.161.148.0,22,allocated
lacnic,45.236.140.0,22,allocated
lacnic,45.234.88.0,22,allocated
lacnic,45.228.156.0,24,allocated
lacnic,45.225.42.0,24,allocated
lacnic,45.180.120.0,22,allocated
lacnic,45.70.240.0,22,allocated
lacnic,45.70.228.0,22,allocated
ripencc,193.218.190.0,24,assigned
ripencc,193.150.70.0,24,assigned
ripencc,178.159.36.0,24,assigned
ripencc,176.121.14.0,24,assigned
ripencc,94.158.219.0,24,assigned
ripencc,94.158.218.0,24,assigned
ripencc,93.157.62.0,23,assigned
ripencc,91.237.250.0,24,assigned
ripencc,91.234.99.0,24,assigned
ripencc,91.223.77.0,24,assigned
ripencc,91.220.101.0,24,assigned
ripencc,91.213.175.0,24,assigned
ripencc,91.212.150.0,24,assigned
ripencc,91.209.70.0,24,assigned
ripencc,203.30.188.0,22,allocated
ripencc,203.29.54.0,23,allocated
ripencc,203.24.109.0,24,allocated
ripencc,203.23.103.0,24,allocated
ripencc,199.231.235.0,24,allocated
ripencc,195.234.82.0,23,allocated
ripencc,195.234.62.0,23,allocated
ripencc,195.80.32.0,22,allocated
ripencc,194.145.208.0,23,allocated
ripencc,194.38.28.0,22,allocated
ripencc,194.33.191.0,24,allocated
ripencc,193.203.36.0,22,allocated
ripencc,193.169.206.0,23,allocated
ripencc,193.168.180.0,22,allocated
ripencc,188.241.68.0,24,allocated
ripencc,188.241.39.0,24,allocated
ripencc,188.240.234.0,24,allocated
ripencc,188.215.92.0,24,allocated
ripencc,188.215.1.0,24,allocated
ripencc,188.213.204.0,24,allocated
ripencc,188.211.168.0,24,allocated
ripencc,188.119.88.0,22,allocated
ripencc,185.240.254.0,24,allocated
ripencc,185.240.253.0,24,allocated
ripencc,185.223.57.0,24,allocated
ripencc,185.221.222.0,23,allocated
ripencc,185.221.220.0,24,allocated
ripencc,185.209.15.0,24,allocated
ripencc,185.190.248.0,22,allocated
ripencc,185.156.200.0,22,allocated
ripencc,185.145.114.0,24,allocated
ripencc,185.145.113.0,24,allocated
ripencc,185.142.218.0,24,allocated
ripencc,185.142.217.0,24,allocated
ripencc,185.131.222.0,23,allocated
