region,ip,prefixlength,state
lacnic,2803:f120::,32,allocated
lacnic,2803:d600::,32,allocated
lacnic,2803:cfc0::,32,allocated
lacnic,2803:b200::,32,allocated
lacnic,2803:9910::,32,assigned
lacnic,2803:8d80::,32,allocated
lacnic,2803:4e00::,32,allocated
lacnic,2803:2680::,32,allocated
lacnic,2801:1b8::,44,assigned
lacnic,2801:128::,36,assigned
lacnic,2801:1b:2000::,48,assigned
lacnic,2801:14:a000::,47,assigned
lacnic,2801:0:2000::,36,assigned
lacnic,2801::,48,assigned
lacnic,2800:840::,32,allocated
lacnic,2800:700::,32,allocated
lacnic,2800:250::,32,allocated
lacnic,2800:a0::,28,allocated
lacnic,2001:13c7:7020::,44,assigned
lacnic,2001:13c7:7010::,46,assigned
lacnic,2001:13c7:7009::,48,assigned
lacnic,2001:13c7:7008::,48,assigned
lacnic,2001:13c7:7007::,48,assigned
lacnic,2001:13c7:7006::,48,assigned
lacnic,2001:13c7:7005::,48,assigned
lacnic,2001:13c7:7003::,48,assigned
lacnic,2001:13c7:7002::,48,assigned
lacnic,2001:13c7:7001::,48,assigned
lacnic,2001:1348::,32,assigned
lacnic,2001:1328::,32,assigned
