region,ip,prefixlength,state
afrinic,2c0f:fa20::,32,allocated
afrinic,2c0f:f950::,32,allocated
afrinic,2c0f:f690::,32,allocated
afrinic,2c0f:2080::,32,allocated
afrinic,2c0f:d80::,32,allocated
afrinic,2001:43f8:1661::,48,assigned
afrinic,2001:43f8:1660::,48,assigned
afrinic,2001:43f8:13b1::,48,assigned
