region,ip,prefixlength,state
lacnic,2803:f640::,32,allocated
lacnic,2803:a000::,32,allocated
lacnic,2803:4900::,32,allocated
lacnic,2803:1600::,32,allocated
lacnic,2800:b00::,32,allocated
ripencc,2a10:cdc0::,29,allocated
