region,ip,prefixlength,state
ripencc,2a0f:b980::,29,allocated
ripencc,2a0b:8000::,29,allocated
ripencc,2a07:9080::,29,allocated
ripencc,2a06:92c0::,32,allocated
ripencc,2a01:8fe0::,32,allocated
