region,ip,prefixlength,state
afrinic,196.216.156.0,22,assigned
afrinic,196.41.95.0,24,assigned
afrinic,192.68.138.0,24,assigned
afrinic,102.220.118.0,24,assigned
afrinic,102.164.112.0,23,assigned
afrinic,102.141.204.0,22,assigned
afrinic,213.150.160.0,19,allocated
afrinic,197.244.0.0,16,allocated
afrinic,197.240.0.0,16,allocated
afrinic,197.238.0.0,16,allocated
afrinic,197.0.0.0,11,allocated
afrinic,196.224.0.0,12,allocated
afrinic,196.203.0.0,16,allocated
afrinic,196.184.0.0,14,allocated
afrinic,196.176.0.0,14,allocated
afrinic,193.95.0.0,17,allocated
afrinic,169.255.68.0,22,allocated
afrinic,165.50.0.0,15,allocated
afrinic,164.160.0.0,22,allocated
afrinic,160.156.0.0,14,allocated
afrinic,154.104.0.0,13,allocated
afrinic,154.72.224.0,20,allocated
afrinic,102.240.0.0,14,allocated
afrinic,102.221.128.0,22,allocated
afrinic,102.219.176.0,22,allocated
afrinic,102.219.164.0,22,allocated
afrinic,102.219.112.0,22,allocated
afrinic,102.217.210.0,24,allocated
afrinic,102.217.168.0,22,allocated
afrinic,102.215.218.0,23,allocated
afrinic,102.168.0.0,13,allocated
afrinic,102.156.0.0,14,allocated
afrinic,102.152.0.0,14,allocated
afrinic,102.128.0.0,18,allocated
afrinic,102.104.0.0,13,allocated
afrinic,102.24.0.0,13,allocated
afrinic,41.224.0.0,13,allocated
afrinic,41.62.0.0,16,allocated
ripencc,193.218.123.0,24,allocated
ripencc,193.105.15.0,24,allocated
ripencc,193.39.113.0,24,allocated
ripencc,91.198.207.0,24,allocated
