region,version,ip,prefixlength,state
ripencc,ipv4,193.198.0.0,16,allocated
ripencc,ipv4,185.50.12.0,22,allocated
ripencc,ipv4,185.58.72.0,22,allocated
ripencc,ipv4,185.59.84.0,22,allocated
ripencc,ipv4,185.62.72.0,22,allocated
ripencc,ipv4,185.68.132.0,22,allocated
ripencc,ipv4,185.71.236.0,22,allocated
ripencc,ipv4,185.73.144.0,22,allocated
ripencc,ipv4,185.80.192.0,22,allocated
ripencc,ipv4,185.81.69.0,24,allocated
ripencc,ipv4,185.81.228.0,22,allocated
ripencc,ipv4,185.89.212.0,22,allocated
ripencc,ipv4,185.98.12.0,22,allocated
ripencc,ipv4,185.103.216.0,22,allocated
ripencc,ipv4,185.111.188.0,23,allocated
ripencc,ipv4,185.111.190.0,23,allocated
ripencc,ipv4,185.46.32.0,22,allocated
ripencc,ipv4,185.38.176.0,22,allocated
ripencc,ipv4,185.20.28.0,22,allocated
ripencc,ipv4,185.18.60.0,22,allocated
ripencc,ipv4,151.252.208.0,21,allocated
ripencc,ipv4,151.252.224.0,19,allocated
ripencc,ipv4,159.255.148.0,24,allocated
ripencc,ipv4,161.53.0.0,16,allocated
ripencc,ipv4,176.61.152.0,21,allocated
ripencc,ipv4,176.62.0.0,19,allocated
ripencc,ipv4,176.62.32.0,20,allocated
ripencc,ipv4,185.115.56.0,22,allocated
ripencc,ipv4,176.222.32.0,20,allocated
ripencc,ipv4,178.23.184.0,24,allocated
ripencc,ipv4,178.160.0.0,17,allocated
ripencc,ipv4,178.218.160.0,20,allocated
ripencc,ipv4,185.3.192.0,22,allocated
ripencc,ipv4,185.7.52.0,22,allocated
ripencc,ipv4,185.10.40.0,22,allocated
ripencc,ipv4,185.15.28.0,22,allocated
ripencc,ipv4,178.17.112.0,20,allocated
ripencc,ipv4,148.163.184.0,22,allocated
ripencc,ipv4,185.121.48.0,22,allocated
ripencc,ipv4,185.129.12.0,22,allocated
ripencc,ipv4,185.213.240.0,22,allocated
ripencc,ipv4,185.214.92.0,22,allocated
ripencc,ipv4,185.220.24.0,22,allocated
ripencc,ipv4,185.229.200.0,22,allocated
ripencc,ipv4,185.235.212.0,22,allocated
ripencc,ipv4,185.242.212.0,22,allocated
ripencc,ipv4,185.244.92.0,23,allocated
ripencc,ipv4,185.244.94.0,23,allocated
ripencc,ipv4,185.245.12.0,22,allocated
ripencc,ipv4,185.253.188.0,22,allocated
ripencc,ipv4,185.254.176.0,22,allocated
ripencc,ipv4,185.254.252.0,22,allocated
ripencc,ipv4,188.95.88.0,24,allocated
ripencc,ipv4,188.125.0.0,19,allocated
ripencc,ipv4,188.129.0.0,17,allocated
ripencc,ipv4,185.203.16.0,22,allocated
ripencc,ipv4,185.200.0.0,22,allocated
ripencc,ipv4,185.192.124.0,22,allocated
ripencc,ipv4,185.187.136.0,22,allocated
ripencc,ipv4,185.130.16.0,22,allocated
ripencc,ipv4,185.130.60.0,22,allocated
ripencc,ipv4,185.133.132.0,22,allocated
ripencc,ipv4,185.143.192.0,22,allocated
ripencc,ipv4,185.150.232.0,22,allocated
ripencc,ipv4,185.151.132.0,22,allocated
ripencc,ipv4,185.155.208.0,22,allocated
ripencc,ipv4,185.121.200.0,22,allocated
ripencc,ipv4,185.155.216.0,22,allocated
ripencc,ipv4,185.158.80.0,22,allocated
ripencc,ipv4,185.159.88.0,24,allocated
ripencc,ipv4,185.165.232.0,22,allocated
ripencc,ipv4,185.166.252.0,24,allocated
ripencc,ipv4,185.168.40.0,22,allocated
ripencc,ipv4,185.168.116.0,22,allocated
ripencc,ipv4,185.171.180.0,22,allocated
ripencc,ipv4,185.155.224.0,22,allocated
ripencc,ipv4,147.78.148.0,22,allocated
ripencc,ipv4,141.138.0.0,18,allocated
ripencc,ipv4,141.136.128.0,17,allocated
ripencc,ipv4,46.188.128.0,17,allocated
ripencc,ipv4,46.229.240.0,23,allocated
