region,ip,prefixlength,state
afrinic,204.152.14.0,23,assigned
afrinic,196.223.35.0,24,assigned
afrinic,196.223.18.0,24,assigned
afrinic,196.216.207.0,24,assigned
afrinic,196.216.164.0,22,assigned
afrinic,196.49.2.0,24,assigned
afrinic,196.46.28.0,24,assigned
afrinic,196.12.10.0,24,assigned
afrinic,196.3.94.0,24,assigned
afrinic,197.243.128.0,17,allocated
afrinic,197.234.64.0,18,allocated
afrinic,197.233.0.0,16,allocated
afrinic,197.188.0.0,16,allocated
afrinic,196.216.32.0,19,allocated
afrinic,196.44.128.0,19,allocated
afrinic,196.20.0.0,19,allocated
afrinic,196.1.28.0,22,allocated
afrinic,164.160.108.0,22,allocated
afrinic,160.242.0.0,17,allocated
afrinic,154.0.192.0,18,allocated
afrinic,105.232.0.0,16,allocated
afrinic,102.215.104.0,22,allocated
afrinic,102.214.212.0,22,allocated
afrinic,102.214.132.0,22,allocated
afrinic,102.69.212.0,22,allocated
afrinic,41.223.80.0,22,allocated
afrinic,41.219.64.0,18,allocated
afrinic,41.218.64.0,18,allocated
afrinic,41.205.128.0,19,allocated
afrinic,41.190.96.0,19,allocated
afrinic,41.190.84.0,22,allocated
afrinic,41.182.0.0,16,allocated
afrinic,41.63.192.0,18,allocated
