region,ip,prefixlength,state
afrinic,2c0f:ff00::,32,allocated
afrinic,2c0f:fac8::,32,allocated
afrinic,2c0f:f9c0::,32,allocated
afrinic,2c0f:f8d8::,32,allocated
afrinic,2c0f:f728::,32,allocated
afrinic,2c0f:f718::,32,allocated
afrinic,2c0f:f678::,32,allocated
afrinic,2c0f:f328::,32,allocated
afrinic,2c0f:f250::,32,allocated
afrinic,2c0f:f160::,32,allocated
afrinic,2c0f:ef38::,32,allocated
afrinic,2c0f:e9d8::,32,allocated
afrinic,2c0f:e970::,32,allocated
afrinic,2c0f:4780::,32,allocated
afrinic,2001:43f8:2a0::,48,assigned
