region,version,ip,prefixlength,state
lacnic,ipv4,200.7.32.0,20,allocated
lacnic,ipv4,168.197.108.0,22,allocated
lacnic,ipv4,170.0.16.0,22,allocated
lacnic,ipv4,190.102.0.0,20,allocated
lacnic,ipv4,190.102.16.0,20,allocated
lacnic,ipv4,190.124.216.0,22,allocated
lacnic,ipv4,190.185.64.0,20,allocated
lacnic,ipv4,190.185.80.0,20,allocated
lacnic,ipv4,200.0.22.0,23,assigned
lacnic,ipv4,131.161.84.0,22,allocated
lacnic,ipv4,200.7.48.0,20,allocated
lacnic,ipv4,201.220.0.0,20,allocated
lacnic,ipv4,168.0.84.0,22,allocated
lacnic,ipv6,2001:13c7:6002::,48,assigned
lacnic,ipv6,2800:280::,32,allocated
lacnic,ipv6,2800:470::,32,allocated
lacnic,ipv6,2803:51c0::,32,allocated
lacnic,ipv6,2803:7380::,32,allocated
lacnic,ipv6,2803:b340::,32,allocated
lacnic,ipv6,2803:f940::,32,allocated
