region,version,ip,prefixlength,state,orgsflat
afrinic,ipv4,41.213.128.0,17,allocated,[37002;RE;Reunicable]
afrinic,ipv4,41.242.124.0,22,allocated,*
afrinic,ipv4,62.61.192.0,18,allocated,*
afrinic,ipv4,102.35.0.0,16,allocated,[37002;RE;Reunicable]
afrinic,ipv4,102.135.224.0,20,allocated,*
afrinic,ipv4,102.213.8.0,22,allocated,[37002;RE;Reunicable]
afrinic,ipv4,102.215.220.0,23,allocated,[37733;RE;STHD1-AS]
afrinic,ipv4,129.122.64.0,18,allocated,*
afrinic,ipv4,139.26.0.0,16,allocated,[327697;RE;TELCO-OI-AS]
afrinic,ipv4,154.67.0.0,17,allocated,*
afrinic,ipv4,154.67.128.0,17,allocated,*
afrinic,ipv4,164.160.68.0,22,allocated,[327697;RE;TELCO-OI-AS]
afrinic,ipv4,164.160.224.0,20,allocated,*
afrinic,ipv4,165.90.128.0,18,allocated,[327956;RE;PARABOLE-REUNION]
afrinic,ipv4,165.169.0.0,16,allocated,[37002;RE;Reunicable]
afrinic,ipv4,168.253.128.0,18,allocated,*
afrinic,ipv6,2c0f:3780::,32,allocated,[327697;RE;TELCO-OI-AS]
afrinic,ipv6,2c0f:6680::,32,allocated,[37733;RE;STHD1-AS]
afrinic,ipv6,2c0f:6c00::,32,allocated,*
afrinic,ipv6,2c0f:f608::,32,allocated,*
afrinic,ipv6,2c0f:f918::,32,allocated,[37002;RE;Reunicable]
ripencc,ipv4,5.57.96.0,19,allocated,[49902;RE;SRR-AS SOCIETE REUNIONNAISE DU RADIOTELEPHONE SCS][34306;RE;MOBIUS-AS SOCIETE REUNIONNAISE DU RADIOTELEPHONE SCS]
ripencc,ipv4,78.108.224.0,20,allocated,[49902;RE;SRR-AS SOCIETE REUNIONNAISE DU RADIOTELEPHONE SCS][34306;RE;MOBIUS-AS SOCIETE REUNIONNAISE DU RADIOTELEPHONE SCS]
ripencc,ipv4,80.69.208.0,20,allocated,[49902;RE;SRR-AS SOCIETE REUNIONNAISE DU RADIOTELEPHONE SCS][34306;RE;MOBIUS-AS SOCIETE REUNIONNAISE DU RADIOTELEPHONE SCS]
ripencc,ipv4,109.122.128.0,18,allocated,[49902;RE;SRR-AS SOCIETE REUNIONNAISE DU RADIOTELEPHONE SCS][34306;RE;MOBIUS-AS SOCIETE REUNIONNAISE DU RADIOTELEPHONE SCS]
ripencc,ipv4,185.147.224.0,22,allocated,[49902;RE;SRR-AS SOCIETE REUNIONNAISE DU RADIOTELEPHONE SCS][34306;RE;MOBIUS-AS SOCIETE REUNIONNAISE DU RADIOTELEPHONE SCS]
ripencc,ipv4,185.161.8.0,22,allocated,*
ripencc,ipv4,185.165.32.0,22,allocated,*
ripencc,ipv4,213.55.0.0,18,allocated,[49902;RE;SRR-AS SOCIETE REUNIONNAISE DU RADIOTELEPHONE SCS][34306;RE;MOBIUS-AS SOCIETE REUNIONNAISE DU RADIOTELEPHONE SCS]
ripencc,ipv6,2a00:a080::,32,allocated,[49902;RE;SRR-AS SOCIETE REUNIONNAISE DU RADIOTELEPHONE SCS][34306;RE;MOBIUS-AS SOCIETE REUNIONNAISE DU RADIOTELEPHONE SCS]
ripencc,ipv6,2a0b:dc00::,29,allocated,*
ripencc,ipv4,193.56.203.0,24,assigned,*
