region,version,ip,prefixlength,state,orgsflat
apnic,ipv4,182.50.176.0,21,allocated,[55434;NO;ADS-AS-EAST-AP Airbus Defence and Space AS]
apnic,ipv4,182.50.184.0,21,allocated,[55784;NO;AU-SYD-MARLINK-MSS MARLINK AU-SYD][55767;NO;MARLINK unused]
apnic,ipv6,2402:d00::,32,allocated,[55784;NO;AU-SYD-MARLINK-MSS MARLINK AU-SYD][55767;NO;MARLINK unused]
apnic,ipv6,2406:4a80::,32,allocated,[55434;NO;ADS-AS-EAST-AP Airbus Defence and Space AS]
arin,ipv4,153.44.0.0,16,allocated,*
arin,ipv4,204.79.159.0,24,allocated,*
arin,ipv4,204.79.192.0,23,allocated,*
arin,ipv4,204.79.219.0,24,allocated,*
arin,ipv4,204.79.232.0,23,allocated,*
arin,ipv4,204.79.234.0,24,allocated,*
ripencc,ipv4,2.58.24.0,22,allocated,[202204;NO;Trollfjord Trollfjord Bredband AS]
ripencc,ipv4,2.148.0.0,14,allocated,[200168;NO;TELENOR-CNX-DC Telenor Norge AS][197943;NO;NMN_NO-AS Telenor Norge AS][42980;NO;MCP-AS TELENOR MARITIME AS][39197;NO;TELENOR-NORGE Telenor Norge AS][8786;NO;TELENOR-MOBIL Telenor Norge AS][8394;NO;ALFANETT Telenor Norge AS][8210;NO;TELENOR Telenor Norge AS][2119;NO;TELENOR-NEXTEL Telenor Norge AS]
ripencc,ipv4,5.44.64.0,21,allocated,[39787;NO;TV2-NORWAY TV 2 AS][35703;NO;NO-TV2-AS TV 2 AS]
ripencc,ipv4,5.45.152.0,21,allocated,[208966;NO;sktv Sortland Elektro AS]
ripencc,ipv4,5.83.224.0,21,allocated,*
ripencc,ipv4,5.100.176.0,20,allocated,[61275;NO;ASN-NEAS NEAS AS]
ripencc,ipv4,5.145.152.0,21,allocated,[59438;NO;INCREO-AS Increo AS]
ripencc,ipv4,5.152.136.0,21,allocated,*
ripencc,ipv4,5.153.104.0,21,allocated,[60687;NO;AS-INFIBER ELINETT AS]
ripencc,ipv4,5.158.192.0,21,allocated,[199990;NO;LOCALHOST_AS LOCALHOST AS]
ripencc,ipv4,5.172.182.0,24,allocated,*
ripencc,ipv4,5.226.160.0,21,allocated,[198869;NO;ITET-AS Braathe AS][21119;NO;WAN-NO Braathe AS]
ripencc,ipv4,5.249.224.0,19,allocated,*
ripencc,ipv4,5.252.244.0,22,allocated,[209404;NO;CYBERON Cyberon Security AS]
ripencc,ipv4,31.24.128.0,21,allocated,[39783;NO;WEBHUSET-AS Webhuset AS][29486;NO;Webhuset-AS Webhuset AS]
ripencc,ipv4,31.25.216.0,21,allocated,[56828;NO;NorwegianHealthnetwork Norsk Helsenett SF]
