region,version,ip,prefixlength,state,orgsflat
apnic,ipv6,2400:52e0::,32,allocated,*
ripencc,ipv4,2.58.48.0,22,allocated,[212563;SI;MOCELJE Mesta Obcina Celje][206872;SI;SOFTNET-TEMP-AS Paloma higienski papirji d.d.][205405;SI;KEMOFARMACIJA Kemofarmacija d.d.][205404;SI;ARHIDES Arhides d.o.o.][205403;SI;ELRAD ELRAD INTERNATIONAL d.o.o.][205379;SI;SALONIT Salonit Anhovo  d.d.][204984;SI;AJPES-AS AJPES][204501;SI;LTHCASTING LTH Castings d.o.o.][204500;SI;ARCONT Arcont d.d.][203671;SI;TALUM-AS Talum d.d. Kidricevo][56481;SI;MLINOTEST-AS MLINOTEST zivilska industrija d.d.][51735;SI;PERNOD-RICARD-SLOVENIA-AS Pernod Ricard Slovenija  Trgovina in storitve  d.o.o.][51573;SI;XLAB-AS XLAB razvoj programske opreme in svetovanje d.o.o.][51434;ME;MERCATOR-CG-AS MERCATOR-CG DOO Podgorica][50815;SI;BTC-AS TELPROM Informacijske tehnologije d.o.o.][49015;SI;SAVSKE-ELEKTRARNE-AS SAVSKE-ELEKTRARNE-LJUBLJANA-DOO][48388;SI;SB-IZOLA-AS Splosna Bolnisnica Izola][48059;BA;MERCATOR-BA-AS Mercator BH d.o.o.][44632;SI;S-AND-T-SLOVENIA-AS S&T Iskratel d.o.o.][44463;SI;DINIT-AS Dinit d.o.o.][44455;SK;ADRIA-AS Adria Airways Slovenski letalski prevoznik d.d.][43854;SI;STUDIOMODERNA-AS Studio Moderna d.o.o.][43430;SI;TRIGLAV-DZU-AS Triglav Druzba za upravljanje d.o.o.][43034;SI;CIMOS-AS Cimos d.d. Avtomobilska Industrija][42700;SI;REALIS-AS Realis Informacijske tehnologije d.o.o.][41916;SI;MERCATOR-SI-AS Poslovni sistem Mercator d.d.][41582;SI;LJU-AIRPORT-AS Aerodrom Ljubljana d.d.][39187;SI;TRINET-AS Trinet Informatika d.o.o.][35561;SI;SOFTNET-AS-1 SOFTNET d.o.o.][35343;SI;GENERALIINVESTMENTS-AS Generali Investments d.o.o.][35099;SI;PORSCHE-SLOVENIA-AS Porsche Slovenija d.o.o.][34024;SI;INFOHIT-AS Infohit Computers d.o.o. Ljubljana][33918;SI;PRIMORSKE-NOVICE-AS PRIMORSKE NOVICE  d.o.o. Koper s.r.l. Capodistria][31545;SI;GENERALI-ZAVAROVALNICA-DD GENERALI zavarovalnica d.d.][29374;SI;ADRIATIC-AS GENERALI zavarovalnica d.d.][28951;SI;PANTEON-GROUP-AS PANTEON GROUP  Svetovanje in inzeniring d.o.o.][25541;SI;MERKUR-SI-AS MERKUR TRGOVINA  D.O.O.][25149;SI;DROGA-AS Droga Kolinska d.d.][25020;SI;ASN-DUTB DRUZBA ZA UPRAVLJANJE TERJATEV BANK d.d.][24908;SI;LEK-AS LEK farmacevtska druzba d.d.][20526;SI;INTEREUROPA-AS Intereuropa IT d.o.o.][16184;SI;LUKAKP-AS LUKA KOPER  pristaniski in logisticni sistem  delniska druzba][15946;SI;BANKA-INTESA-SANPAOLO-AS Banka Intesa Sanpaolo d.d.][15767;SI;NKBM-AS Nova Kreditna Banka Maribor d.d.][9119;SI;SOFTNET-AS SOFTNET d.o.o.]
ripencc,ipv4,2.59.118.0,24,allocated,*
ripencc,ipv4,5.32.136.0,21,allocated,[44549;SI;MEGA-M-AS MEGA M  Informacijske Tehnologije  d.o.o.]
ripencc,ipv4,5.157.72.0,21,allocated,[199050;SI;ITARS-AS ITARS informacijske tehnologije d.o.o.]
ripencc,ipv4,5.249.176.0,20,allocated,*
ripencc,ipv4,31.7.192.0,19,allocated,[56635;SI;XENYA XENYA inzeniring  proizvodnja in trgovina  d.o.o. Ljubljana]
ripencc,ipv4,31.15.128.0,17,allocated,[34717;SI;SID-AS SID Bank d.d.  Ljubljana][12644;SI;TELEMACH-PARKED Telemach d.o.o.]
ripencc,ipv4,31.185.0.0,21,allocated,[210857;SI;VIDNOENET PHAETON PLUS d.o.o][49066;SI;VIDNOENET PHAETON PLUS d.o.o]
ripencc,ipv4,37.18.224.0,20,allocated,*
ripencc,ipv4,37.19.64.0,21,allocated,*
